,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1063/1.4790419,CA 91125 USA,CALTECH,REVIEW OF SCIENTIFIC INSTRUMENTS,1.843,2013-02-01,79,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1063/1.4790419,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.psep.2020.04.008,Brazil,Univ Tiradentes,PROCESS SAFETY AND ENVIRONMENTAL PROTECTION,7.926,2020-07-16,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.psep.2020.04.008,NaN,NaN,NaN,C,Ca,O,P,Ti,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.xcrp.2020.100145,Peoples R China,Xiamen Univ,CELL REPORTS PHYSICAL SCIENCE,7.832,2021-07-01,35,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.xcrp.2020.100145,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.coche.2018.01.009,Singapore,Nanyang Technol Univ,CURRENT OPINION IN CHEMICAL ENGINEERING,6.117,2018-12-28,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.coche.2018.01.009,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,10.1016/j.fuel.2022.125269,India,Alagappa Univ,FUEL,8.035,2022-09-04,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuel.2022.125269,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.jelechem.2019.113795,Peoples R China,Wuhan Univ Technol,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,2020-03-09,14,NaN,119.0,NaN,"In the alkaline solution, the low overpotentials of 119 and 249 mV were required to reach a current density of 10 mA cm(-2) for hydrogen evolution reaction (HER) and oxygen evolution reaction (OER), respectively","Normal,only alkaline.",1,1,0,C,Ni,S,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jelechem.2019.113795,Peoples R China,Wuhan Univ Technol,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,2020-03-09,14,NaN,NaN,NaN,"Remarkably, by employing NF@G-5@Ni3S2 as both anode and cathode for full water splitting, a very low cell voltage of 1.62 V was needed to reach 10 mA cm(-2)",No pH key word.10.1016/j.jelechem.2019.113795,NaN,NaN,NaN,C,Ni,S,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2021.05.043,Iran,BuAli Sina Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2021-07-23,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2021.05.043,NaN,NaN,NaN,Cr,I,Pd,V,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/anie.201712679,England,Univ Warwick,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2018-12-28,76,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/anie.201712679,NaN,NaN,NaN,Fe,Ni,S,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2015.07.017,Finland,"Biologinkuja 5,POB 1000",INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2015-10-07,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2015.07.017,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.scitotenv.2020.140198,Peoples R China,Chinese Acad Sci,SCIENCE OF THE TOTAL ENVIRONMENT,10.753,2020-09-28,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.scitotenv.2020.140198,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1007/s11051-018-4153-2,U Arab Emirates,Khalifa Univ Sci & Technol,JOURNAL OF NANOPARTICLE RESEARCH,2.533,2018-03-07,18,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11051-018-4153-2,NaN,NaN,NaN,O,W,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.tplants.2006.09.001,Germany,Ruhr Univ Bochum,TRENDS IN PLANT SCIENCE,22.012,2006-11-01,118,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.tplants.2006.09.001,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/en13133394,France,Univ Bretagne Sud,ENERGIES,3.252,2020-08-14,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/en13133394,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1nr06044a,Peoples R China,City Univ Hong Kong,NANOSCALE,8.307,2021-11-30,3,NaN,106.0,NaN,"In alkaline HER, a current density of -10 mA cm(-2) can be achieved at an overpotential of 106 mV vs","Normal,only alkaline.",0,0,0,Co,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d1nr06044a,Peoples R China,City Univ Hong Kong,NANOSCALE,8.307,2021-11-30,3,NaN,NaN,NaN,"RHE at 10 mA cm(-2) in 1 M KOH, and the corresponding Tafel slope is only 58.4 mV dec(-1) so that the s-CoP/Co3O4 electrode could be used as the bifunctional catalyst for alkaline water splitting",Error in finding OVP values.10.1039/d1nr06044a,NaN,NaN,NaN,Co,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1186/s40580-017-0119-9,South Korea,Hanyang Univ,NANO CONVERGENCE,10.038,2017-01-01,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1186/s40580-017-0119-9,NaN,NaN,NaN,Li,Mo,S,None,None,None,None,None,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.3390/catal6120208,Peoples R China,Nanjing Univ,CATALYSTS,4.501,2017-02-15,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal6120208,NaN,NaN,NaN,C,Mo,W,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jp4024475,NJ 08544 USA,Princeton Univ,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2013-09-11,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jp4024475,NaN,NaN,NaN,Mn,O,Zn,None,None,None,None,None,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acsomega.2c0101614264ACS,Thailand,Kasetsart Univ,ACS OMEGA,4.132,2022-06-26,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsomega.2c0101614264ACS,NaN,NaN,NaN,C,Cu,Ni,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2022.04.226,Peoples R China,Chongqing Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2022-07-20,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2022.04.226,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2011.04.133,South Korea,Korea Inst Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2011-07-01,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2011.04.133,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.32737/2221-8688-2019-1-9-15,Russia,Natl Res Ctr,NaN,0.0,2019-04-10,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.32737/2221-8688-2019-1-9-15,NaN,NaN,NaN,Ir,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.3390/en10030306,Spain,CSIC,ENERGIES,3.252,2017-04-26,29,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/en10030306,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10854-019-01167-6,Peoples R China,Northwest Normal Univ,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,2.779,2019-06-06,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10854-019-01167-6,NaN,NaN,NaN,C,O,Ti,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2017.05.036,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2017.05.036,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41467-021-24828-9,Peoples R China,Dalian Univ Technol,NATURE COMMUNICATIONS,17.694,2021-08-17,104,NaN,NaN,NaN,"Under precise regulation of local coordination environments of catalytically active sites and the existence of the defects, Ru-1/D-NiFe LDH delivers an ultralow overpotential of 18mV at 10mAcm(-2) for hydrogen evolution reaction, surpassing the commercial Pt/C catalyst",No pH key word.10.1038/s41467-021-24828-9,NaN,NaN,NaN,Fe,Ni,Ru,None,None,None,None,None,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2014.03.222,Peoples R China,China Univ Min & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2014-07-02,47,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2014.03.222,NaN,NaN,NaN,N,Ni,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aic.15044,Germany,Carl von Ossietzky Univ Oldenburg,AICHE JOURNAL,4.167,2016-01-01,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/aic.15044,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cherd.2015.12.019,Egypt,Univ Alexandria,CHEMICAL ENGINEERING RESEARCH & DESIGN,4.119,2016-06-22,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cherd.2015.12.019,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s11581-021-03959-5,Peoples R China,Hunan Univ,IONICS,2.961,2021-03-02,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11581-021-03959-5,NaN,NaN,NaN,Bi,Cu,S,None,None,None,None,None,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1143/JJAP.47.2324,Taiwan,Natl Chiao Tung Univ,JAPANESE JOURNAL OF APPLIED PHYSICS,1.491,2008-04-01,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1143/JJAP.47.2324,NaN,NaN,NaN,C,P,S,V,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,10.1016/j.micromeso.2017.11.028,Malaysia,Univ Malaysia Pahang,MICROPOROUS AND MESOPOROUS MATERIALS,5.876,2018-12-28,46,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.micromeso.2017.11.028,NaN,NaN,NaN,B,C,Ni,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2021.120838,Peoples R China,Jinan Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2021-11-28,25,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2021.120838,NaN,NaN,NaN,C,O,Ru,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.5b06872,Taiwan,Acad Sinica,ACS APPLIED MATERIALS & INTERFACES,10.383,2015-10-14,67,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.5b06872,NaN,NaN,NaN,Cd,S,Zn,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.06.040,India,Indian Inst Technol BHU,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2020-09-29,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2020.06.040,NaN,NaN,NaN,C,Ni,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1088/1757-899X/577/1/012122,India,Indian Sch Mines,NaN,0.0,2020-09-08,0,NaN,NaN,NaN,"Ag-Cd-B-P catalyst exihibits better performance than Cd-Ag-B-P with lower onset potential of -0.25 V, higher electrochemical surface area of 0.50 cm(2), excellent current density of 1.18 A/cm(2) at - 1.29 V, low tafel slop of 118 mV/dec and small overpotential of 50 mV to achieve 10 mA/cm(2) current density",No pH key word.10.1088/1757-899X/577/1/012122,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.chempr.2019.02.008,Australia,Griffith Univ,CHEM,25.832,2019-08-08,170,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chempr.2019.02.008,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.7b00623,Peoples R China,Shanghai Jiao Tong Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2017-08-01,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acssuschemeng.7b00623,NaN,NaN,NaN,Cr,Cu,Fe,Mo,Ni,O,Zn,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.201701655,OH 43606 USA,Univ Toledo,ADVANCED ENERGY MATERIALS,29.698,2018-12-28,52,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/aenm.201701655,NaN,NaN,NaN,B,N,O,W,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.carbon.2017.09.084,Peoples R China,Nankai Univ,CARBON,11.307,2017-12-01,53,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.carbon.2017.09.084,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1007/s10311-022-01448-3,Hungary,Inst Energy Secur & Environm Safety,ENVIRONMENTAL CHEMISTRY LETTERS,13.615,2022-05-08,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10311-022-01448-3,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c8cy02010h,Peoples R China,Sichuan Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2019-02-13,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8cy02010h,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/c9cc04191e,Japan,Kyushu Univ,CHEMICAL COMMUNICATIONS,6.065,2019-08-19,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9cc04191e,NaN,NaN,NaN,C,Cu,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ces.2020.115535,South Korea,Chonnam Natl Univ,CHEMICAL ENGINEERING SCIENCE,4.889,2020-04-15,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ces.2020.115535,NaN,NaN,NaN,Al,C,Cu,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/advs.201500426,Peoples R China,Tianjin Univ,ADVANCED SCIENCE,17.521,2016-06-01,219,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/advs.201500426,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aoc.3481,Peoples R China,Zhengzhou Univ,APPLIED ORGANOMETALLIC CHEMISTRY,4.072,2016-09-02,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/aoc.3481,NaN,NaN,NaN,B,C,N,None,None,None,None,None,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2012.09.023,Peoples R China,Inst Coal Chem,CATALYSIS TODAY,6.562,2013-08-07,38,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cattod.2012.09.023,NaN,NaN,NaN,C,Si,None,None,None,None,None,None,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2016.08.066,Peoples R China,Zhejiang Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2017-01-12,41,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2016.08.066,NaN,NaN,NaN,Au,Pt,None,None,None,None,None,None,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.jclepro.2019.119323,Malaysia,Univ Malaysia Pahang,JOURNAL OF CLEANER PRODUCTION,11.072,2020-01-31,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jclepro.2019.119323,NaN,NaN,NaN,C,O,P,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2022.164879,Peoples R China,Nankai Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2022-06-26,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jallcom.2022.164879,NaN,NaN,NaN,Fe,Ni,O,None,None,None,None,None,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,10.1039/d1ee03014k,Peoples R China,Nanjing Univ Sci & Technol,ENERGY & ENVIRONMENTAL SCIENCE,39.714,2022-01-10,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1ee03014k,NaN,NaN,NaN,Bi,Ni,O,Ti,V,None,None,None,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
