Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,OVP,Remark_Sentence,Bug_Note,Ph,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
1,10.1016/j.jallcom.2020.156514,Peoples R China,Northwest Normal Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,10/12/2020,31,169,"Benefiting from the unique porous structure and synergistic effect of Ni2P and Co2P in bimetallic phosphides system, Ni1Co1-P hybrid exhibits outstanding electrocatalytic activities for both OER and HER, with small overpotentials 343 mV (OER) and 169 mV (HER) at a current density of 10 mA cm(-2) in alkaline conditions, respectively, which compares to monometallic phosphides (Ni-P and Co-P) and Ni-P + Co-P sample, illustrating the existence of Ni2P/Co2P interface as an essential requirement to achieve the synergistic effect and the improved catalytic activities in NiCo-P system","Normal,only alkaline.",13,1,1,0,Co,Ni,P,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsami.8b20209,Peoples R China,China Univ Petr East China,ACS APPLIED MATERIALS & INTERFACES,10.383,2/15/2019,52,47,"Electrochemical measurements demonstrate that Mo2C@NC@Pt heterostructures not only exhibit superior HER activities than commercial Pt/C with small overpotentials of only 27, 47, and 25 mV to achieve a current density of 10 mA cm(-2) in acidic, alkaline, and neutral media, respectively, but also possess favorable long-term stability in pH-universal solution","Normal,acid, alkaline and neutral.",13,0,0,0,C,Mo,N,Pt,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0ra09515j,Peoples R China,Changzhou Univ,RSC ADVANCES,4.036,2/26/2021,8,47,"To achieve a current density of 10 mA cm(-2), the as-obtained Ru-Cr2O3/NG only needs a very low overpotential of 47 mV, which outperforms the activity of Pt/C in alkaline media","Normal,only alkaline.",13,0,0,0,Cr,N,O,Ru,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1039/d0se00344a,Peoples R China,Harbin Inst Technol,SUSTAINABLE ENERGY & FUELS,6.813,7/14/2020,19,171,The abundant sulfur vacancies endow the Fe-doped Ni(3)S(2)nano-pyramid arrays with a low overpotential of 171 mV at 10 mA cm(-2)and a small Tafel slope of 49 mV dec(-1)to drive the OER in 1.0 M KOH,"Normal,only alkaline.",13,0,0,0,Fe,Ni,S,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jallcom.2022.165608,Peoples R China,Qiqihar Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,6/18/2022,1,107,"Moreover, Co/Co0.85Se-3 displays remarkable catalytic activity for hydrogen evolution reaction (HER) with a low overpotential of 107 mV at the current density of 10 mA cm-2 under alkaline condition (1.0 M KOH), accompanying with Tafel slope of 140 mV dec-1","Normal,only alkaline.",13,0,0,1,Co,Se,None,None,None,None,None,None,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.inoche.2020.107914,Peoples R China,Jilin Univ,INORGANIC CHEMISTRY COMMUNICATIONS,3.428,5/14/2020,8,181,"Therefore, this paper reports a Ru embedded N-doped carbon framework material as low-noble metal catalyst which has low loading of Ru (0.39 wt%) and exhibits the desirable overpotential of 181 mV at 10 mA cm(-2) in alkaline and 298 mV at 10 mA cm(-2) in acidic solution","Normal,acid and alkaline.",13,1,0,0,C,Ru,N,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.mtcomm.2020.101890,Peoples R China,Northwest Normal Univ,MATERIALS TODAY COMMUNICATIONS,3.662,4/19/2021,1,69,"The optimized Co(OH)(2)/NiS/NF-400 s electrocatalyst presented good catalytic activity for the HER in 1.0 M KOH, the overpotentials is 69 mV at a current density of 10 mA cm(-2) and the Tafel slope is 125 mV dec(-1)","Normal,only alkaline.",13,0,0,0,Co,Ni,S,O,None,None,None,None,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,10.1039/d1ce00796c,Peoples R China,Nanjing Normal Univ,CRYSTENGCOMM,3.756,8/8/2021,1,8,"Owing to the optimized Pt electronic properties and ultrathin network nanostructure, the overpotentials of CN-Pt UNs at 10 mA cm(-2) are merely 6 mV and 8 mV in 1 M HClO4 and 1 M KOH, respectively, and are superior to those of commercial 20 wt% Pt/C in a wide pH range","Normal,acid and alkaline.",13,0,0,0,Pt,N,C,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/c7ta09524d,Peoples R China,Sichuan Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,42,73,"Owing to its 3D nanostructure, the synthesized Ni2P NPs exhibited significant electrocatalytic performance and excellent stability in both acidic and alkaline media toward the HER with a low overpotential of 69 mV and 73 mV at 10 mA cm(-2)","Normal,acid and alkaline.",13,0,0,0,Ni,O,P,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.electacta.2018.05.063,Peoples R China,Xiangtan Univ,ELECTROCHIMICA ACTA,7.336,12/28/2018,32,42,"Electrochemical experiments show the as-prepared pure cubic phase NiSe2 nanosheets-carbon cloth achieves-10 mAcm(-2) at an overpotential of 147mV (in 0.5MH(2)SO(4)) and 42 mV (in 1M KOH) for hydrogen evolution reaction, respectively","Normal,only alkaline.",13,0,1,0,C,Ni,Se,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.jechem.2022.03.038,Peoples R China,Jiangxi Normal Univ,JOURNAL OF ENERGY CHEMISTRY,13.599,7/8/2022,0,76,"The self-reconstructed Ni-VN/NC exhibits a robust stability under alkaline conditions, while maintaining initial efficient HER activity with a low overpotential of 76 mV at the current density of 10 mA cm(-2)","Normal,only alkaline.",13,0,0,0,C,N,Ni,V,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2020.119451,Peoples R China,Univ Elect Sci & Technol China,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,10/8/2020,77,119,"The Cu@WC catalyst showed low overpotentials of 92, 119 and 173 mV at 10 mA cm(-2) in acidic, alkaline and neutral conditions with high exchange current densities","Normal,acid, alkaline and neutral.",13,0,0,0,C,Cu,W,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,10.1016/j.elecom.2020.106691,Israel,Bar Ilan Univ,ELECTROCHEMISTRY COMMUNICATIONS,5.443,4/24/2020,10,155,"Compared with the pristine Cu3P catalyst, the electrochemical activated Cu3P catalyst exhibits an HER overpotential of 155 mV at 10 mA/cm(2) (90 mV decrease from Cu3P catalyst) in alkaline medium with a stability over 24 h)","Normal,only alkaline.",13,0,0,0,Cu,O,P,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2ma00190j,Czech Republic,Univ Chem & Technol Prague,MATERIALS ADVANCES,0.52,5/7/2022,1,95,"Herein, the selenization of predeposited Pt on a reduced graphene oxide (rGO) substrate forming an 88 +/- 6 nm PtSe2 thin layer results in a freestanding, efficient HER electrocatalyst yielding a competitive performance in an alkaline medium, achieving a low overpotential of 95 mV at -10 mA cm(-2)","Normal,only alkaline.",13,0,0,0,Pt,Se,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.8b12321,Peoples R China,Yanshan Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,12/28/2018,43,120,"Briefly, the overpotential reaches 120 mV in 1 M KOH and 150 mV in 0.5 M H2SO4 at the current density of 10 mA cm(-2), with the corresponding Tafel slope reaching 69 mV dec(-1)","Normal,acid and alkaline.",13,0,0,0,Cu,Ni,P,None,None,None,None,None,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,10.1021/acs.inorgchem.2c00923,Peoples R China,Jiangsu Univ,INORGANIC CHEMISTRY,5.436,6/22/2022,1,29,"Thanks to the strong interfacial coupling and synergistic effect between CoMo alloy particles and CoMoP nanosheets, the prepared CoMo/CoMoP/NF shows outstanding activity with overpotentials of only 29 mV for the hydrogen evolution reaction (HER) and 246 mV for the oxygen evolution reaction (OER) in 1 M KOH at a current density of 10 mA cm(-2)","Normal,only alkaline.",13,1,1,0,Co,Mo,P,None,None,None,None,None,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.jcis.2021.07.096,Peoples R China,China Acad Engn Phys,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,10/24/2021,1,21,"The prepared Pd-NPCN, Pt-NPCN and Ru-NPCN with a metal loading of about 10 wt% showed outstanding HER activity (21, 9 and 11 mv at 10 mA cm(-2) current density), small Tafel slopes (49, 30 and 30 mV dec(-1)) and good stability in 1.0 M KOH","Normal,only alkaline.",13,0,1,0,C,N,Pd,None,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2021.07.096,Peoples R China,China Acad Engn Phys,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,10/24/2021,1,9,"The prepared Pd-NPCN, Pt-NPCN and Ru-NPCN with a metal loading of about 10 wt% showed outstanding HER activity (21, 9 and 11 mv at 10 mA cm(-2) current density), small Tafel slopes (49, 30 and 30 mV dec(-1)) and good stability in 1.0 M KOH","Normal,only alkaline.",13,0,1,0,C,N,Pt,None,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2021.07.096,Peoples R China,China Acad Engn Phys,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,10/24/2021,1,11,"The prepared Pd-NPCN, Pt-NPCN and Ru-NPCN with a metal loading of about 10 wt% showed outstanding HER activity (21, 9 and 11 mv at 10 mA cm(-2) current density), small Tafel slopes (49, 30 and 30 mV dec(-1)) and good stability in 1.0 M KOH","Normal,only alkaline.",13,0,1,0,C,N,Ru,None,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2020.127757,Peoples R China,Wuhan Univ,CHEMICAL ENGINEERING JOURNAL,16.744,7/2/2021,11,34,"Benefitting from the synergistic effect between the integrated heterostructure with tailored electronic structure and abundant active sites, the resultant MoN/Co4N exhibits superior catalytic performance and stability toward HER, with the overpotentials of 34, 44, and 72 mV to obtain the current density of 10 mA cm(-2) in alkaline, acidic, and neutral electrolytes, respectively","Normal,acid, alkaline and neutral.",13,0,0,0,Co,N,Mo,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1002/celc.201801725,Peoples R China,Univ Macau,CHEMELECTROCHEM,4.782,4/10/2019,12,79,"To acquire a current density of 10 mAcm(-2) (j(10)), Ni0.75Mo0.25/CC shows the lowest overpotentials (79 mV for hydrogen evolution reaction (HER) and 330mV for oxygen evolution reaction (OER)) in 1M KOH","Normal,only alkaline.",13,1,1,0,C,Mo,Ni,None,None,None,None,None,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acs.jpclett.0c01943,Peoples R China,Univ Sci & Technol China,JOURNAL OF PHYSICAL CHEMISTRY LETTERS,6.888,9/11/2020,17,111,"The Fe-1/NC electrocatalyst exhibits a low overpotential of 111 mV at the current density of 10 mA cm(-2), with a Tafel slope of 86.1 mV dec(-1) in 1 M KOH solution","Normal,only alkaline.",13,0,0,0,Fe,N,C,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10.1016/j.cej.2020.127482,Peoples R China,Jilin Univ,CHEMICAL ENGINEERING JOURNAL,16.744,5/6/2021,21,116,"Specifically, the low overpotentials of 295 mV and 116 mV are obtained at the current densities of 50 mA cm-2 and 10 mA cm-2 for OER and HER in an alkaline solution, respectively","Normal,only alkaline.",13,1,1,0,Mo,Co,S,O,None,None,None,None,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1002/cssc.202002873,Peoples R China,Guangxi Normal Univ,CHEMSUSCHEM,9.14,3/14/2021,19,64,The optimized P-doped MoS2@CoP/CC catalyst presents low overpotentials for the hydrogen (HER) and oxygen evolution reactions (OER) of 64 and 282 mV in alkaline solution as well as 72 mV HER overpotential in H2SO4 at a current density of 10 mA cm(-2),"Normal,acid and alkaline.",13,1,1,0,C,Co,Mo,O,P,S,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acscatal.0c03355,Peoples R China,Zhejiang Univ,ACS CATALYSIS,13.7,10/27/2020,37,29,"Optimal Ni6Mo6C/NiMoOx/ACC demonstrates zero onset overpotential and an overpotential of only 29 mV at a current density of 10 mA cm(-2) with long-term stability (60 h loss-free continuous operation) in 1.0 M KOH solution, even surpassing the benchmark Pt/C catalyst","Normal,only alkaline.",13,0,0,0,C,Mo,Ni,O,None,None,None,None,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10.1039/c7ta05285e,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,11/19/2017,59,140,"Benefitting from the fast electron and mass transfer and the unique 3D self-supported structure as well as the synergistic effect between NiS and Ni2P2S6, the optimized NiS-Ni2P2S6/NF exhibits superior OER and HER electrocatalytic activity in 1.0 M KOH with small overpotentials of 220 mV and 140 mV to achieve the current density of 10 mA cm(-2), respectively","Normal,only alkaline.",13,1,1,0,Ni,P,S,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/adfm.202201518,Peoples R China,Lingnan Normal Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,4/22/2022,3,160,"For EC HER, the as-prepared MoC@NC catalyst delivers a low overpotential of 160 mV at -10 mA cm(-2) and a remarkable H-2 evolution rate in alkaline electrolytes","Normal,only alkaline.",13,0,0,0,C,Mo,N,None,None,None,None,None,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9cy00964g,Japan,Hirosaki Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,9/17/2019,13,78,"Meanwhile, the NiCoP-C(TPA)/NF electrode also exhibited superior HER performance in an acidic electrolyte with an overpotential of 94 mV@10 mA cm(-2), a Tafel slope of 81.1 mV dec(-1), and long-term stability, although in a neutral electrolyte, a relatively high overpotential of 248 mV@10 mA cm(-2) with a high Tafel slope of 112.5 mV dec(-1) was obtained","Normal,acid and alkaline.",13,1,0,0,Co,Ni,P,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1021/acs.inorgchem.9b03201,Peoples R China,Jining Univ,INORGANIC CHEMISTRY,5.436,1/24/2020,15,24.4,"The combination of ultrafine Ru nanoparticles and hollow spherical support endows the resultant Ru/GHSs an extraordinary catalytic performance with a low overpotential of 24.4 mV at a current density of 10 mA cm(-2), a small Tafel slope of 34.8 mV dec(-1), as well as long-term stability in 1.0 M KOH solution, which is, to our knowledge, superior to commercial 20% Pt-C catalyst and most of the state-of-the-art HER electrocatalysts reported","Normal,only alkaline.",13,0,0,0,C,Ru,None,None,None,None,None,None,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1002/adfm.201803722,Peoples R China,Soochow Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,12/28/2018,49,38,"More significantly, the optimized Ru O-2 NWs-Ir NWs electrolyzer shows superior performance for overall water splitting with only cell voltages of 1.50 and 1.47 V in 0.05 and 0.5 M H2SO4 and 1.56 and 1.49 V in 0.1and 1 M KOH at 10 mA cm(-2), much lower than those of the Ir/C-Pt/C electrolyzer","Normal,acid and alkaline.",13,1,1,0,Ir,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1088/1361-6528/ab6fda,Peoples R China,Zhejiang Univ Technol,NANOTECHNOLOGY,3.953,6/12/2020,7,81,"The NiCo2S4@NiCoNC/CC exhibits superior catalytic performance for both hydrogen evolution reaction and oxygen evolution reaction with high efficiency in alkaline solution, achieving small overpotentials of 81 and 280 mV at the current density of 10mA cm(-2), respectively","Normal,only alkaline.",13,1,1,0,C,Co,N,Ni,S,None,None,None,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsaem.2c01628,Peoples R China,Univ Sci & Technol Beijing,ACS APPLIED ENERGY MATERIALS,6.959,9/6/2022,0,77,"Ce-doped Ni2P with a Ce/Ni atomic ratio of 12.3% requires as low as 42 and 77 mV to achieve 10 mA cm-2 in acidic and basic environments, respectively","Normal,only acid.",13,0,1,0,Ce,Ni,P,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10.1021/acscatal.8b02016,Peoples R China,Northwest Univ,ACS CATALYSIS,13.7,12/28/2018,69,48,"More eye catching are the excellent hydrogen evolution reaction (HER) properties in acid and alkali achieved by Rh/SWNTs with small over potential (at 10 mA cm(-2)) and Tafel slope (25 mV and 20 mV dec(-1) in 0.5 M H2SO4, 48 mV and 27 mV dec(-1) in 1.0 M KOH, respectively)","Normal,acid and alkaline.",13,0,0,0,C,Rh,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d2ta03021g,Peoples R China,Dalian Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/22/2022,0,53,"Owing to the interfaces between NiS, Ni2P and Ni, which function as electrochemical active sites and are beneficial for dissociative adsorption of water molecules, the resultant NiS-Ni2P/Ni/NF exhibits much superior hydrogen evolution reaction (HER) catalytic activity with small overpotentials of 53 mV and 115 mV to deliver a current density of 10 mA cm(-2) in alkaline and neutral media","Normal,acid and alkaline.",13,0,0,0,Ni,P,S,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,10.1016/j.electacta.2019.134958,Peoples R China,Zhengzhou Univ,ELECTROCHIMICA ACTA,7.336,11/19/2019,16,25,"The catalytic reaction displays an overpotential of 25 mV (1.0 M KOH), 29 mV (0.5 M H2SO4), and 163 mV (1.0 M PBS) for hydrogen evolution reaction and 308 mV (1.0 M KOH) for oxygen evolution reaction at a current density of 10 mA cm(-2)","Normal,acid, alkaline and neutral.",13,1,1,0,C,Co,N,Ru,None,None,None,None,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcatb.2021.120196,Peoples R China,Harbin Inst Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,6/27/2021,22,58,The resulting O-NiCoP/Ni2P displays an ultra-low overpotential of 58 mV at 10 mA cm-2 and longterm stability over 24 h for efficient alkaline hydrogen evolution reaction (HER),"Normal,only alkaline.",13,0,1,0,Ni,Co,P,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.cej.2022.137909,Peoples R China,Southwest Univ,CHEMICAL ENGINEERING JOURNAL,16.744,7/27/2022,0,28,"The as-synthesized Ru0.5Ir0.5 alloy exhibits unexpected low overpotentials of 4, 28, 16 mV for hydrogen evolution reaction (HER) and 160, 176, 248 mV for oxygen evolution reaction (OER) at 10 mA cm(-2) in 0.5 M H2SO4, 1.0 M KOH and 1.0 M PBS solutions, respectively","Normal,acid, alkaline and neutral.",13,1,1,0,Ir,Ru,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.3390/nano11030662,Peoples R China,Guangxi Univ,NANOMATERIALS,5.719,4/3/2021,9,169,"The MoS2/rGO/NiS-5 of optimal formulation in 0.5 M H2SO4, 1.0 M KOH and 1.0 M PBS only requires 152, 169 and 209 mV of overpotential to achieve a current density of 10 mA cm(-2) (denoted as eta(10)), respectively","Normal,acid, alkaline and neutral.",13,1,0,0,C,Mo,Ni,S,O,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cclet.2020.10.046,Peoples R China,Univ Jinan,CHINESE CHEMICAL LETTERS,8.455,3/28/2021,31,101,"Benefiting from the synergistic effects of ZIF-67 by doping Ni elements and the well-defined hollow and porous structure, the as-synthesized NiCoP hollow and porous polyhedrons exhibit better electrochemical properties and mechanical stability for hydrogen evolution reaction over a pH-universal range, with a small Tafel slopes of 72, 101, 176 mV/dec, and a low overpotential of 82, 102, 261 mV at a current density of 10 mA/cm(2) in 0.5 mol/L H2SO4, 1 mol/L KOH and 1 mol/L phosphate buffer solution (PBS)","Normal,acid, alkaline and neutral.",13,1,1,0,Co,Ni,P,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
