TEST,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_HWP,Alkaline_HWP,Neutral_HWP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.1021/acs.nanolett.1c01493,Peoples R China,Hong Kong Univ Sci & Technol,NANO LETTERS,12.262,6/13/2021,28,0.75,0.88,NaN,"This catalyst has a high Ce content of 8.55 wt % and a high activity with ORR half-wave potentials of 0.88 V in alkaline media and 0.75 V in acidic electrolytes, which are comparable to widely studied Fe-N-C catalysts","Normal,acid and alkaline.",0,0,0,C,Ce,N,O,None,None,None,None,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2020.153958,Peoples R China,East China Normal Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,3/10/2020,6,0.67,0.86,NaN,"The Cu6Sn5@N-S-Cs were found to efficiently catalyze oxygen reduction reaction (ORR) in both alkaline and acidic media, with half-wave ORR potential (E-1/2) of 0.86 V in 0.1 M KOH and 0.67 V in 0.1 M HClO4","Normal,acid and alkaline.",0,0,1,S,Cu,C,Sn,None,None,None,None,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41467-020-19599-8,Japan,Grad Univ,NATURE COMMUNICATIONS,17.694,12/17/2020,99,0.82,0.91,NaN,"Fe-SAC serves as an efficient oxygen reduction catalyst with half-wave potentials of 0.91 and 0.82V (versus reversible hydrogen electrode) in alkaline and acid solutions, respectively","Normal,acid and alkaline.",0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c5gc02625c,Peoples R China,Donghua Univ,GREEN CHEMISTRY,11.034,6/15/2016,60,0.73,NaN,NaN,"Even in acidic media where most non-precious metal catalysts suffer from high overpotential and low durability, our N-S-HPC exhibits an amazing ORR activity with a half-wave potential of 0.73 V, and 40% enhanced limited diffusion-current density when compared to the Pt/C catalyst","Normal,only acid.",0,0,0,C,N,S,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.202102420,Germany,Max Planck Inst Polymer Res,ADVANCED FUNCTIONAL MATERIALS,19.924,7/1/2021,37,0.83,NaN,NaN,"As a result, Fe-N-C/MA shows a much enhanced ORR activity with a half-wave potential of 0.83 V (vs the reversible hydrogen electrode) in a 0.5 m H2SO4 electrolyte solution and a good performance in a PEMFC system with an activity of 80 mA cm(-2) at 0.8 V under 1.0 bar H-2/air","Normal,only acid.",0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s40843-021-1775-2,Peoples R China,Henan Normal Univ,SCIENCE CHINA-MATERIALS,8.64,10/7/2021,10,0.73,0.83,NaN,"The as-synthesized catalyst features impressive ORR activity in 0.1 mol L-1 KOH (E-1/2 = 0.83 V) and 0.5 mol L-1 H2SO4 (E-1/2 = 0.73 V), satisfactory cycling stability and methanol resistance comparable to those of the benchmark Pt/C catalyst (E-1/2 = 0.80 V in 0.1 mol L-1 KOH, E-1/2 = 0.75 V in 0.5 mol L-1 H2SO4)","Normal,acid and alkaline.",0,1,1,C,Zn,Co,N,None,None,None,None,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/ab674c,Peoples R China,China Univ Petr,NANOTECHNOLOGY,3.953,4/22/2020,7,0.79,0.89,NaN,"With high specific surface areas of 1526 m(2) g(-1), the as-prepared Fe-N-C materials show the half-wave potential of 0.89 V and 0.79 V in 0.1 M KOH and 0.5 M H2SO4, respectively","Normal,acid and alkaline.",0,0,0,C,N,Fe,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2017.07.093,Denmark,Tech Univ Denmark,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,11/19/2017,8,0.72,NaN,NaN,"By tailoring temperatures and duration of pyrolysis, the best ORR catalyst was achieved at 700 degrees C and 75 min, which exhibits an onset potential of 0.85 V at 0.1 mA cm(-2) and a half-wave potential of 0.72 V in acid media","Normal,only acid.",0,1,0,C,N,Fe,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jpowsour.2018.12.076,Peoples R China,Tianjin Polytech Univ,JOURNAL OF POWER SOURCES,9.794,2/15/2019,32,0.606,0.833,NaN,These characteristics make it exhibit an outstanding alkaline electrocatalytic oxygen reduction reaction (ORR) activity (half wave potential of 0.833 V vs reversible hydrogen electrode and current density of 5.48 mA cm(-2)),"Normal,only alkaline.",0,0,0,C,F,N,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s40820-020-00502-5,Peoples R China,Cent China Normal Univ,NANO-MICRO LETTERS,23.655,9/8/2020,64,0.81,NaN,NaN,"Due to the beneficial microstructure and abundant highly active FeN(5)moieties resulting from the secondary doping, the resultant catalyst exhibits an admirable half-wave potential of 0.81 V versus 0.83 V for Pt/C and much better stability than Pt/C in acidic media","Normal,only acid.",0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acsami.9b22577,Peoples R China,South China Univ Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,4/30/2020,55,0.79,0.86,NaN,"Our optimal sample achieved half-wave potentials in alkaline and acid media of up to 0.86 and 0.79 V (vs reversible hydrogen electrode (RHE)), respectively, values 20 mV higher than a commercial Pt/C catalyst in an alkaline medium and only 60 mV lower than Pt/C in an acidic medium","Normal,acid and alkaline.",0,0,1,C,Fe,N,None,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adma.202107103,Peoples R China,Univ Sci & Technol China,ADVANCED MATERIALS,32.086,10/21/2021,12,0.77,0.9,NaN,"Herein, a carbon catalyst with calcium (Ca) single atom coordinated with N and O is reported, which displays exceptional ORR activities in both acidic condition (E-1/2 = 0.77 V, 0.1 m HClO4) and alkaline condition (E-1/2 = 0.90 V, 0.1 m KOH)","Normal,acid and alkaline.",0,0,1,C,Ca,N,O,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2019.05.051,Peoples R China,Sun Yat Sen Univ,JOURNAL OF POWER SOURCES,9.794,7/24/2019,34,0.8,NaN,NaN,The as-prepared catalyst shows good performance in half-cell test with half-wave potential of 0.80 V in acidic media,"Normal,only acid.",0,0,0,Mg,O,Fe,N,C,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ta09183b,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,1/28/2022,4,0.8,0.94,NaN,The resultant Mn-N-C catalyst delivers a half-wave potential of 0.80 V in 0.1 M HClO4 solution and 0.94 V in 0.1 M KOH solution; excellent stability was also achieved,"Normal,acid and alkaline.",0,0,0,C,Mn,N,None,None,None,None,None,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9nr01639b,Peoples R China,Shanghai Jiao Tong Univ,NANOSCALE,8.307,6/20/2019,29,0.632,0.827,NaN,"As ORR electrocatalysts in an alkaline medium (0.1 M KOH), Fe/NPCFs display a positive half-wave potential of 0.827 V (vs","Normal,only alkaline.",0,0,1,Fe,N,C,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/ja407552k,Germany,Max Planck Inst Polymer Res,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,10/30/2013,0,0.79,NaN,NaN,"The most active mesoporous catalyst was fabricated from VB12 and silica nanoparticles and exhibited a remarkable ORR activity in acidic medium (half-wave potential of 0.79 V, only similar to 58 mV deviation from Pt/C), high selectivity (electron-transfer number >3.95), and excellent electrochemical stability (only 9 mV negative shift of half-wave potential after 10 000 potential cycles)","Normal,only acid.",1,1,0,Co,C,N,None,None,None,None,None,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/d1ta01417j,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/19/2021,7,0.723,0.868,NaN,It is worth noting that E-1/2 of the catalyst even outperforms 25 mV to that of Pt/C (E-1/2 = 0.843 V) in alkaline electrolytes,"Normal,only alkaline.",0,0,0,Cl,Fe,Zn,N,C,O,S,None,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s12678-021-00682-7,Peoples R China,Shanghai Univ,ELECTROCATALYSIS,2.933,9/29/2021,1,0.7,0.902,NaN,"Moreover, in the acidic medium, the catalyst showed reliable ORR activity with E-1/2 = 0.70 V vs","Normal,only acid.",0,0,0,C,N,Fe,P,None,None,None,None,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1039/d1ee03311e,Peoples R China,Cent South Univ,ENERGY & ENVIRONMENTAL SCIENCE,39.714,2/6/2022,3,0.74,0.901,NaN,"The sublayer-enhanced catalysts achieve an optimum activity for the ORR with a half-wave potential of 0.901 V under alkaline conditions and 0.74 V under acidic conditions, significantly higher performance in comparison to that of single layer active sites","Normal,acid and alkaline.",0,0,0,C,Fe,N,None,None,None,None,None,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2019.134593,Peoples R China,East China Normal Univ,ELECTROCHIMICA ACTA,7.336,9/12/2019,13,0.79,0.88,NaN,"Its ORR half-wave potentials reached 0.88 V in 0.1 M KOH and 0.79 V in HClO4 electrolytes, together with long-time ORR durability","Normal,acid and alkaline.",0,0,0,C,Fe,N,Sn,O,S,None,None,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,10.1002/er.7061,Peoples R China,Harbin Inst Technol,INTERNATIONAL JOURNAL OF ENERGY RESEARCH,4.672,7/30/2021,0,0.72,0.78,NaN,"Interestingly, the catalyst shows a moderate ORR activity in alkaline (E-1/2 = 0.78 V) but a good ORR activity in acids (E-1/2 = 0.72 V), which should be attributed to its high content of carbon defects or graphitic nitrogen","Normal,acid and alkaline.",0,0,0,C,N,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1002/advs.201800120,Japan,Natl Inst Mat Sci,ADVANCED SCIENCE,17.521,12/28/2018,163,0.714,0.881,NaN,"Fe3C-Fe,N/C hollow spheres exhibit an ORR performance comparable to that of commercially available 20 wt% Pt/C in alkaline electrolyte, with a similar half-wave potential, an electron transfer number close to 4, and lower H2O2 yield of less than 5%","Normal,only alkaline.",1,0,0,C,Fe,N,None,None,None,None,None,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/d1nr00727k,Peoples R China,East China Univ Sci & Technol,NANOSCALE,8.307,3/28/2021,5,0.79,0.85,NaN,"RHE, which is much higher than those of the direct pyrolysis CoNP-free sample Fe-N-C (E-1/2 = 0.85 V) and Pt/C (E-1/2 = 0.90 V) in alkaline media","Normal,only alkaline.",0,1,0,Co,Fe,C,N,None,None,None,None,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ra07539a,Peoples R China,Henan Univ,RSC ADVANCES,4.036,3/16/2020,21,0.754,0.854,NaN,"The obtained Fe-N-PC catalyst exhibits excellent ORR performance with an onset potential of 0.989 V and a half-wave potential of 0.854 V in alkaline conditions, which positively shift only by 5 mV and 27 mV, respectively than those of the commercial Pt/C catalyst","Normal,only alkaline.",0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.nanoen.2019.04.033,IL 60439 USA,Argonne Natl Lab,NANO ENERGY,19.069,6/25/2019,125,0.81,0.9,NaN,"The optimized Fe-N-C catalyst showed excellent ORR activities with half-wave potentials of 0.81 and 0.90 V in acidic and alkaline solutions, respectively","Normal,acid and alkaline.",0,0,0,C,Fe,N,O,None,None,None,None,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,10.1039/c5ra25864b,Peoples R China,Nanjing Univ,RSC ADVANCES,4.036,3/31/2016,3,0.78,NaN,NaN,The optimized PI-Fe-C catalyst exhibits an excellent performance (onset potential of 0.92 V and the half-wave potential 0.78 V) towards ORR activity in acid medium,"Normal,only acid.",0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2021.12.092,Peoples R China,Guilin Univ Elect Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2/16/2022,2,0.725,NaN,NaN,"In an acidic medium, the MPFe1Cu1-850 displays good oxygen reduction reaction (ORR) activity (DE1/2 = 0.725 V)","Normal,only acid.",0,0,0,C,Cu,Fe,N,F,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2017.11.006,Peoples R China,Beijing Univ Chem Technol,JOURNAL OF POWER SOURCES,9.794,1/1/2018,28,0.85,NaN,NaN,"Here, we have designed a metal-free, N, P, O doped (C-PCTNB@CNTs) electro-catalyst which exhibit significantly high ORR performance in acidic PEM cells showing much higher onset potential of (0.94 V) and half-wave potential of (0.85 V) with electron transfer number (n) 3.9 at 0.4-0.7 V as compared to other non-metallic electro-catalysts","Normal,only acid.",0,1,0,C,N,O,P,None,None,None,None,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1007/s11581-019-03277-x,Peoples R China,East China Normal Univ,IONICS,2.961,11/7/2019,12,0.73,0.87,NaN,"The ORR half-wave potential of N-C@CNTs-800 reached about 0.87 V in KOH and 0.73 V in HClO4, comparable with the best non-precious metal catalysts (NPMCs)","Normal,acid and alkaline.",0,0,0,C,N,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,10.1002/smll.202101001,Peoples R China,Wuhan Univ Technol,SMALL,15.153,7/7/2021,24,0.784,0.91,NaN,"In alkaline media, the half-wave potential of the best catalyst (Fe/S-2-NC) is 0.91 V, which far exceeds that of commercial platinum carbon (0.85 V), while in acidic media the half-wave potential reaches 0.784 V, comparable to platinum carbon (0.812 V)","Normal,acid and alkaline.",0,1,0,C,S,Fe,N,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.apcatb.2022.121591,Peoples R China,Jilin Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,7/8/2022,1,0.79,0.86,NaN,"Therefore, ZnCo-NC-II exhibits a distinguished ORR activity with a half wave potential (E-1/2) of 0.86 and 0.79 V (vs RHE) in alkaline and acid media, respectively","Normal,acid and alkaline.",0,0,0,C,Co,N,Zn,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ta13471a,Peoples R China,Xi An Jiao Tong Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,5/5/2020,54,0.81,0.86,NaN,"Benefitting from this unique structure and composition, the resulting Zn/Fe-2-N-C catalyst exhibits excellent ORR activities in both 0.1 M KOH (onset potential, E-onset = 1.08 V, and half-wave potential, E-1/2 = 0.86 V vs","Normal,only alkaline.",1,1,0,C,Zn,Fe,N,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcatb.2019.118042,Peoples R China,Chinese Acad Sci,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,10/16/2019,71,0.78,NaN,NaN,"The as-prepared catalyst demonstrates a comparable ORR activity with the commercial Pt/ C possessing a half-wave potential (E-1/2) of 0.78 V in acids, in combination with excellent methanol tolerance and stability","Normal,only acid.",0,0,0,Fe,N,C,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.9b00105,Peoples R China,Jilin Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,6/14/2019,42,0.69,0.87,NaN,"In addition, it also exhibits excellent ORR performance in both alkaline and acid electrolytes, including a positive onset potential (0.97 V versus 0.79 V) and half-wave potential (0.87 V versus 0.69 V), and a low Tafel slope (46.1 mV.dec(-1) versus 48.2 mV.dec(-1))","Normal,acid and alkaline.",0,1,0,C,N,Co,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1021/acs.energyfuels.2c02061,Peoples R China,China Univ Geosci,ENERGY & FUELS,4.654,8/3/2022,0,0.72,0.918,NaN,"The half-wave potential (E-1/2) of 3D Mn-N-x/CS is high at 0.918 and 0.720 V under alkaline and acidic conditions, respectively","Normal,acid and alkaline.",0,0,0,C,Mn,N,None,None,None,None,None,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.201601397,NY 14260 USA,SUNY Buffalo,CHEMSUSCHEM,9.14,2/22/2017,98,0.83,NaN,NaN,"In particular, when compared to the extensively explored PANI-derived catalysts, the binary precursors have an increased half-wave potential of 0.83 V and an enhanced electrochemical stability in challenging acidic media, indicating a significantly increased number of active sites and strengthened local bonding structures","Normal,only acid.",0,0,0,C,N,Fe,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c4ta01656d,Peoples R China,Peking Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,8/14/2014,372,0.71,NaN,NaN,"The catalyst derived from the smallest MOF (300 nm), exhibited superior performance towards oxygen reduction with an onset potential of 0.86 V and a half-wave potential of 0.71 V in acidic solution, which are comparable to the best carbon-based oxygen reduction reaction (ORR) catalysts","Normal,only acid.",0,1,0,C,Co,N,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jcat.2018.10.025,Peoples R China,Guangxi Univ,JOURNAL OF CATALYSIS,8.047,12/28/2018,70,0.86,0.7,NaN,The overall oxygen redox activity (Delta E = E-j=10 - E-1/2) (0.70 V in alkaline media and 0.86 V in acidic media) of the catalyst for both ORR and OER is much higher than those of none precious metal catalysts previously reported,"Normal,acid and alkaline.",0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/ac4fe3,Peoples R China,Chinese Acad Sci,NANOTECHNOLOGY,3.953,2/26/2022,0,0.77,0.924,NaN,The obtained Fe-N-C ORR catalyst delivered a half-wave potential (E (1/2)) of 0.924 V in a 0.1 M KOH solution and 0.77 V in a 0.1 M HClO4 solution,"Normal,acid and alkaline.",0,0,0,C,N,Fe,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.10.058,Peoples R China,Nanjing Univ Aeronaut & Astronaut,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/3/2021,2,0.82,NaN,NaN,"The obtained catalyst delivered outstanding ORR performance in 0.5 M H2SO4 media with a half-wave potential (E-1/2) of 0.82 V (vs reversible hydrogen electrode, RHE), stemming from the highly active bivalent Fe-Nx sites with sufficient exposure and accessibility guaranteed by the high specific surface area and curved surface","Normal,only acid.",0,0,0,C,Cu,Fe,N,None,None,None,None,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal12030273,Peoples R China,Henan Normal Univ,CATALYSTS,4.501,4/7/2022,0,0.672,0.821,NaN,"The porous catalyst displays a comparable activity for oxygen reduction reaction (ORR) to that of commercial Pt/C catalyst, with a half-wave potential of 0.821 V-vsRHE in alkaline media and 0.672 V-vsRHE in acid electrolyte","Normal,acid and alkaline.",0,0,0,C,Co,Fe,N,O,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10934-022-01234-0,Peoples R China,Qingdao Univ,JOURNAL OF POROUS MATERIALS,2.523,3/30/2022,0,0.89,0.9,NaN,Electrochemical test shows that HD-CAs-Pt own a good half-wave potential (0.89 V in 0.5 M H2SO4 and 0.90 V in 0.1 M KOH) with a Pt content of 4.4 wt %,"Normal,acid and alkaline.",0,0,0,C,Pt,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
