Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1016/j.cej.2021.130196,Peoples R China,Hebei Univ Technol,CHEMICAL ENGINEERING JOURNAL,16.744,9/19/2021,7,52,48,68,"The overpotentials are 48, 52, and 68 mV at 10 mA cm(-2) with small Tafel slopes of 46, 54, and 55 mV dec(-1) in alkaline, acidic and neutral media, respectively, which are competitive to that of Pt/C","Normal,acid, alkaline and neutral.",0,1,0,Mo,Ni,O,S,V,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.201702010,Peoples R China,China Univ Petr East China,CHEMSUSCHEM,9.14,12/28/2018,63,51,74,110,"The reaction requires a small overpotential of only 51, 74, and 110 mV at 10 mA cm(-2) in 0.5 M H2SO4, 1.0 M KOH, and 1.0 M phosphate-buffered saline, respectively","Normal,acid, alkaline and neutral.",0,0,0,C,N,P,Ru,None,None,None,None,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1039/d2ta00590e,Peoples R China,Zhejiang Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,3/22/2022,3,26,34,59,"To generate a cathodic current density of 10 mA cm(-2), the required overpotential for the porous N-PdIr bimetallene is 26, 34 and 59 mV in 0.5 M H2SO4, 1 M KOH and 1 M phosphate buffer solution (PBS), respectively, which outperform those of commercial Pt/C","Normal,acid, alkaline and neutral.",0,0,0,Ir,P,Pd,None,None,None,None,None,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2022.165611,Peoples R China,Wuhan Univ Sci & Technol,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,7/3/2022,0,114,75,93,"Because of these high active interfaces, mesopores structure and self-supported architecture, the resultant Mo2N-Mo2C/NC catalyst exhibits remark-able HER performance and durability over a wide pH range, as exemplified by a small overpotentials of 75, 93, and 114 mV at 10 mA cm(-2), and Tafel slopes of 43, 58, and 62 mV dec(-1) in the alkaline, neutral and acidic media","Normal,acid, alkaline and neutral.",0,1,0,C,Mo,N,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10.1016/j.ijhydene.2021.10.186,Peoples R China,Hainan Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,1/22/2022,0,NaN,NaN,570,"It not only performs good catalytic activity for oxygen evolution in 0.2 M phosphate buffer solution (PBS) and actual seawater, but also exhibits hydrogen evolution overpotential of 650 mV (j = 3 mA/cm(2)) in PBS and even as low as 570 mV (j = 10 mA/cm(2)) in seawater","Normal,only neutral.",1,1,1,C,P,Mo,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2022.137611,Peoples R China,Sichuan Univ,CHEMICAL ENGINEERING JOURNAL,16.744,7/13/2022,0,28,17,8,"The Pt single atoms on Ru nanoclusters electrocatalyst (Pt-0.47-Ru/Acet) with 0.47 wt% content of Pt exhibit an excellent HER activity in all pH, achieving ultralow overpotential of only 17, 28, and 8 mV at 10 mA.cm(-2) in 1 M KOH, 0.5 M H2SO4, and 1 M PBS, respectively","Normal,acid, alkaline and neutral.",0,0,0,Ru,Pt,None,None,None,None,None,None,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1039/d0ta04172f,Japan,Hirosaki Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,9/2/2020,20,NaN,NaN,77.6,"Meanwhile, by using the same electrocatalysts in a neutral electrolyte, overpotentials at 10 mA cm(-2)were also as low as 80.7 and 390 mV with Tafel slopes of 77.6 and 101.6 mV dec(-1)for the HER and OER, respectively","Normal,only neutral.",1,1,0,Mn,Ni,O,None,None,None,None,None,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/adfm.202108464,Peoples R China,Anhui Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,12/5/2021,5,12,21,36,"The Pt-SA/alpha-MoC1-x@C with optimized Pt loading of 0.75 wt% shows a low overpotential (21, 12, and 36 mV at 10 mA cm(-2)) and high turnover frequencies (27.00, 31.98, and 21.39 H-2 s(-1) at 100 mV) for HER under alkaline, acidic, and neutral electrolyte conditions","Normal,acid, alkaline and neutral.",0,1,0,C,Pt,Mo,None,None,None,None,None,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2ta03176k,Peoples R China,Qingdao Univ Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/13/2022,0,29,110,86,"Then, the as-synthesized H-B/Ru-FeP exhibits excellent electrocatalytic performance toward HER with low overpotentials of 29 mV, 86 mV, and 110 mV, to drive the current density of 10 mA cm(-2) in acidic, neutral and alkaline electrolytes, respectively","Normal,acid, alkaline and neutral.",0,0,0,B,Fe,Ni,Ru,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.cej.2021.129232,Peoples R China,Harbin Inst Technol,CHEMICAL ENGINEERING JOURNAL,16.744,11/26/2021,38,NaN,67,106,"Thus, the PSSPPy/Ni-Co-P shows remarkable HER activity with only overpotential of 106 and 67 mV at the current density of 10 mA cm(-2) in neutral-pH and alkaline electrolytes, respectively","Normal,acid and alkaline.",0,0,0,Cu,Ni,Co,P,N,O,S,C,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.jallcom.2022.165440,Peoples R China,Chongqing Normal Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,6/20/2022,1,66,114,131,"The Ni doped CoP3 NWs sample with the Ni: Co mole ratio of 10% (Ni-CoP3-10%) shows a low overpotential of 66 mV to afford the current density of 10 mA cm(-2) in 0.5 M H2SO4, which is the optimal catalytic performance in this work","Normal,only acid.",0,0,0,C,Co,Ni,P,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2020.136927,Peoples R China,China Univ Petr,ELECTROCHIMICA ACTA,7.336,10/20/2020,10,20,75,92,"The as-prepared Pt-MoS2/MWCNTs provides an excellent HER electrocatalytic activity with low overpotentials at -10 mA cm(-2) over a wide pH range, namely, 20 mV in 0.5 M H2SO4, 92 mV in 1.0 M phosphate buffer solution (PBS), and 75 mV in 1.0 M KOH, respectively","Normal,acid, alkaline and neutral.",0,0,0,C,Mo,P,S,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2020.104881,Peoples R China,Zhengzhou Univ,NANO ENERGY,19.069,9/1/2020,44,41,7,58,"Electrochemical tests reveal that such a Ru2B3@BNC electrocatalyst owns surprising HER performance with ultralow overpotentials (i) of 7, 41, and 58 mV to achieve 10 mA cm(-2) in 1 M KOH, 0.5 M H2SO4, and 1 M PBS (pH = 7) solutions, respectively, outperforming commercial Pt/C and all reported state-of-the-art electrocatalysts, as well as superior durability","Normal,acid, alkaline and neutral.",0,0,0,B,C,N,Ru,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2020.119609,Peoples R China,Guangdong Univ Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,12/8/2020,50,83,129,112,"Such a unique structure endows Ni-P/Ni/NF with low overpotentials of 129, 83, and 112 mV (at current density of 10 mA cm(-2)) for HER in alkaline, acidic and neutral media, respectively, which surpasses many of reported state-of-the-art nonprecious HER catalysts","Normal,acid, alkaline and neutral.",0,0,0,Ni,P,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1002/smll.202000924,Peoples R China,Beijing Univ Chem Technol,SMALL,15.153,8/31/2020,34,NaN,18,73,"Importantly, the obtained 3D RuCu NCs only need 18 and 73 mV to deliver the current density of 10 mA cm(-2)for HER in alkaline and neutral media, respectively","Normal,acid and alkaline.",0,0,0,Cu,Ru,None,None,None,None,None,None,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9cc00822e,India,Indian Inst Technol Kharagpur,CHEMICAL COMMUNICATIONS,6.065,6/4/2019,16,46,90,144,"Our OsP2-based catalyst is catalytically active at all pH values and delivers the benchmark current density of 10 mA cm(-2) at an overpotential of 46, 90 and 144 mV in acidic, alkaline and neutral pH, respectively.","Normal,acid, alkaline and neutral.",0,0,0,N,Os,P,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1se01591e,India,SRM Inst Sci & Technol,SUSTAINABLE ENERGY & FUELS,6.813,12/27/2021,2,163,135,166,"This HPOM-MoP/C electrode shows low overpotentials of 135, 163 and 166 mV at a current density of 10 mA cm(-2) in alkaline (pH similar to 14), acidic (pH similar to 0) and neutral (pH similar to 7), electrolytes respectively.","Normal,acid, alkaline and neutral.",0,0,0,C,Mo,P,None,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.jallcom.2019.03.380,Peoples R China,Qingdao Univ Sci & Technol,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,5/8/2019,39,81,57,146,"Impressively, V, N-CoP only needs low overpotentials of 57, 146, and 81 mV at 10 mA cm(-2) in 1 M KOH, 1 M phosphate buffer, and 0.5 M H2SO4, respectively","Normal,acid, alkaline and neutral.",0,0,0,C,Co,N,P,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ta05876b,Peoples R China,Northeast Normal Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,9/10/2021,6,21,13,41,"Besides, the fabricated catalyst also displays low overpotentials of 21 and 41 mV to realize 10 mA cm(-2) in both 0.5 M H2SO4 and 1 M PBS media, respectively, which are smaller and better than those of 20% Pt/C (26 and 59 mV)","Normal,acid and alkaline.",0,1,0,C,Mo,N,Ru,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2ta02161g,Peoples R China,Zhejiang Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/18/2022,0,NaN,15,56,"The HER activity of OsP/PHMCSs outperforms that of commercial Pt/C, with overpotentials of only 15 mV and 56 mV at a cathodic current density of 10 mA cm(-2) in alkaline and neutral media, respectively, due to their unique structure and optimized composition","Normal,acid and alkaline.",0,0,0,C,Os,P,None,None,None,None,None,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.8b20209,Peoples R China,China Univ Petr East China,ACS APPLIED MATERIALS & INTERFACES,10.383,2/15/2019,52,27,47,25,"Electrochemical measurements demonstrate that Mo2C@NC@Pt heterostructures not only exhibit superior HER activities than commercial Pt/C with small overpotentials of only 27, 47, and 25 mV to achieve a current density of 10 mA cm(-2) in acidic, alkaline, and neutral media, respectively, but also possess favorable long-term stability in pH-universal solution","Normal,acid, alkaline and neutral.",0,0,0,C,Mo,N,Pt,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2020.119451,Peoples R China,Univ Elect Sci & Technol China,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,10/8/2020,77,92,119,173,"The Cu@WC catalyst showed low overpotentials of 92, 119 and 173 mV at 10 mA cm(-2) in acidic, alkaline and neutral conditions with high exchange current densities","Normal,acid, alkaline and neutral.",0,0,0,C,Cu,W,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,10.1016/j.cej.2020.127757,Peoples R China,Wuhan Univ,CHEMICAL ENGINEERING JOURNAL,16.744,7/2/2021,11,44,34,72,"Benefitting from the synergistic effect between the integrated heterostructure with tailored electronic structure and abundant active sites, the resultant MoN/Co4N exhibits superior catalytic performance and stability toward HER, with the overpotentials of 34, 44, and 72 mV to obtain the current density of 10 mA cm(-2) in alkaline, acidic, and neutral electrolytes, respectively","Normal,acid, alkaline and neutral.",0,0,0,Co,N,Mo,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9cy00964g,Japan,Hirosaki Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,9/17/2019,13,94,78,248,"Meanwhile, the NiCoP-C(TPA)/NF electrode also exhibited superior HER performance in an acidic electrolyte with an overpotential of 94 mV@10 mA cm(-2), a Tafel slope of 81.1 mV dec(-1), and long-term stability, although in a neutral electrolyte, a relatively high overpotential of 248 mV@10 mA cm(-2) with a high Tafel slope of 112.5 mV dec(-1) was obtained","Normal,acid and alkaline.",1,0,0,Co,Ni,P,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/d2ta03021g,Peoples R China,Dalian Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/22/2022,0,NaN,53,115,"Owing to the interfaces between NiS, Ni2P and Ni, which function as electrochemical active sites and are beneficial for dissociative adsorption of water molecules, the resultant NiS-Ni2P/Ni/NF exhibits much superior hydrogen evolution reaction (HER) catalytic activity with small overpotentials of 53 mV and 115 mV to deliver a current density of 10 mA cm(-2) in alkaline and neutral media","Normal,acid and alkaline.",0,0,0,Ni,P,S,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,10.1016/j.electacta.2019.134958,Peoples R China,Zhengzhou Univ,ELECTROCHIMICA ACTA,7.336,11/19/2019,16,29,25,163,"The catalytic reaction displays an overpotential of 25 mV (1.0 M KOH), 29 mV (0.5 M H2SO4), and 163 mV (1.0 M PBS) for hydrogen evolution reaction and 308 mV (1.0 M KOH) for oxygen evolution reaction at a current density of 10 mA cm(-2)","Normal,acid, alkaline and neutral.",1,1,0,C,Co,N,Ru,None,None,None,None,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.cej.2022.137909,Peoples R China,Southwest Univ,CHEMICAL ENGINEERING JOURNAL,16.744,7/27/2022,0,4,28,16,"The as-synthesized Ru0.5Ir0.5 alloy exhibits unexpected low overpotentials of 4, 28, 16 mV for hydrogen evolution reaction (HER) and 160, 176, 248 mV for oxygen evolution reaction (OER) at 10 mA cm(-2) in 0.5 M H2SO4, 1.0 M KOH and 1.0 M PBS solutions, respectively","Normal,acid, alkaline and neutral.",1,1,0,Ir,Ru,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.3390/nano11030662,Peoples R China,Guangxi Univ,NANOMATERIALS,5.719,4/3/2021,9,152,169,209,"The MoS2/rGO/NiS-5 of optimal formulation in 0.5 M H2SO4, 1.0 M KOH and 1.0 M PBS only requires 152, 169 and 209 mV of overpotential to achieve a current density of 10 mA cm(-2) (denoted as eta(10)), respectively","Normal,acid, alkaline and neutral.",1,0,0,C,Mo,Ni,S,O,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cclet.2020.10.046,Peoples R China,Univ Jinan,CHINESE CHEMICAL LETTERS,8.455,3/28/2021,31,72,101,176,"Benefiting from the synergistic effects of ZIF-67 by doping Ni elements and the well-defined hollow and porous structure, the as-synthesized NiCoP hollow and porous polyhedrons exhibit better electrochemical properties and mechanical stability for hydrogen evolution reaction over a pH-universal range, with a small Tafel slopes of 72, 101, 176 mV/dec, and a low overpotential of 82, 102, 261 mV at a current density of 10 mA/cm(2) in 0.5 mol/L H2SO4, 1 mol/L KOH and 1 mol/L phosphate buffer solution (PBS)","Normal,acid, alkaline and neutral.",1,1,0,Co,Ni,P,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.201703489,Peoples R China,Wuhan Univ,ADVANCED ENERGY MATERIALS,29.698,12/28/2018,139,14,30,38,"Significantly, the Rh2P catalyst displays remarkable HER performance with overpotentials of 14, 30, and 38 mV to achieve 10 mA cm(-2) in 0.5 m H2SO4, 1.0 m KOH, and 1.0 M phosphate-buffered saline, respectively, exceeding almost all the documented electrocatalysts, including the commercial 20 wt% Pt/C","Normal,acid, alkaline and neutral.",0,0,0,P,Rh,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9dt01118h,Peoples R China,Hunan Univ,DALTON TRANSACTIONS,4.569,7/2/2019,16,NaN,48,88,"Owing to the unique yolk-shell structure, large surface area, numerous active sites, trace Pt modification and improved conductivity, the resultant catalyst exhibits highly efficient electrocatalytic activities for the HER with the low overpotentials of only 48 mV and 88 mV at 10 mA cm(-2) and excellent stability in the 1 M KOH and 1 M PBS solution, superior to most of the newly reported noble metal-based or transition metal-based catalysts, even the state-of-art Pt/C catalysts.","Normal,acid and alkaline.",0,0,0,Co,P,None,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2017.11.023,Peoples R China,China Univ Petr East China,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,12/28/2018,39,160,NaN,169,"When used as HER cathode in acids, the resulting Mo2C/MoP@NPC shows excellent catalytic activity and durability, which only needs an overpotential of 160 mV to drive 10 mA cm(-2)","Normal,only acid.",0,0,0,C,Mo,O,P,None,None,None,None,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1039/c9nr10236a,Peoples R China,Nanjing Univ,NANOSCALE,8.307,3/24/2020,17,82,100,350,"This electrocatalyst is highly active for the pH-universal hydrogen evolution reaction and requires overpotentials of only 82 mV, 100 mV and 350 mV to drive a current density of -10 mA cm(-2) in acidic, alkaline and neutral media, exhibiting stable operation for 3000 cycles and 24 h long-term stability","Normal,acid, alkaline and neutral.",1,0,0,C,Mo,N,None,None,None,None,None,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.11.154,Peoples R China,Qingdao Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/2/2020,16,NaN,56,104,"Benefitting from the high conductivity of Ni foam carrier, coordination between polymetallic phases, and the large exposure of defects, the as-prepared Ni-Co-Fe-P/NF-3-75 requires only a low overpotential of 56 mV and 104 mV to reach the current density of 10 mA cm(-2) in 1.0 M KOH and 1.0 M phosphate buffer (PBS), respectively","Normal,acid and alkaline.",0,0,0,Ni,P,Co,Fe,None,None,None,None,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1126/sciadv.1500259,Singapore,Nanyang Technol Univ,SCIENCE ADVANCES,14.957,8/1/2015,361,NaN,NaN,200,"The Ni-Mo-S/C electrode exhibits a large cathodic current and a low onset potential for hydrogen evolution reaction in neutral electrolyte (pH similar to 7), for example, current density of 10 mA/cm(2) at a very small overpotential of 200 mV","Normal,only neutral.",1,0,0,C,Ni,Mo,S,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.12.205,Peoples R China,Wuhan Univ Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/14/2021,1,NaN,47,100,"Moreover, benefitting from the synergistic effect of the interface between V2O3 and Ni, which accelerated the entire electrochemical kinetics and facilitated the electron transfer, the in situ V2O3@Ni hybrid catalysts afforded a small overpotential of 47 mV and 100 mV at a current density of 10 mA cm(-2) in 1.0 M KOH and 1.0 M PBS, respectively, and with excellent long-term stability","Normal,acid and alkaline.",0,0,0,Ni,O,V,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7ta05188c,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,9/14/2017,8,148,94,190,"To attain current density of 10 mA cm(-2), the W/BrN only needs overpotentials of 148, 190 and 94 mV in acidic, neutral and alkaline conditions, respectively","Normal,acid, alkaline and neutral.",1,0,0,Br,Co,Fe,N,Ni,W,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1021/acsmaterialslett.1c00532,Peoples R China,Peking Univ,ACS MATERIALS LETTERS,11.17,3/2/2022,6,22.7,34.6,21.6,"While exhibiting remarkably low overpotentials of 34.6 mV and 22.7 mV at 10 mA cm(-2) in 1 M KOH and 0.5 M H2SO4, respectively, the Ru-CoxP nanoarrays show an extremely low overpotential of 21.6 mV at 10 mA cm(-2) in 1 M phosphate buffer solution (PBS)","Normal,acid, alkaline and neutral.",0,0,0,P,Ru,Co,None,None,None,None,None,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2018.04.226,Peoples R China,Jiangsu Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,12/28/2018,51,NaN,188,230,"Meanwhile, it also exhibited relatively good performance for HER under basic and neutral conditions with the overpotentials of 188 (pH = 14) and 230 (pH = 7) mV to achieve current density of 10 mA cm(-2) and the Tafel slopes of 52 and 84 mV dec(-1), respectively","Normal,only neutral.",0,0,0,C,Mo,S,None,None,None,None,None,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
