,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_HER
0,10.1016/j.apsusc.2020.145302,Peoples R China,Inner Mongolia Univ,APPLIED SURFACE SCIENCE,7.392,2020-04-08,12,NaN,17.8,NaN,"The W, Ru co-doped NiP2 ultrathin nanosheets exhibits an ultralow overpotentials of 17.8 mV to achieve 10 mA.cm(-2) in 1.0 M KOH, which is the best Ru-doped hydrogen evolution reaction (HER) electrocatalysts so far","Normal,only alkaline.",1,0,0,C,Ni,P,Ru,W,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.colsurfa.2017.06.026,Peoples R China,Jiangnan Univ,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,5.518,2017-09-20,19,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.colsurfa.2017.06.026,NaN,NaN,NaN,Au,Pd,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/ja3097515,NC 27599 USA,Univ N Carolina,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2013-02-13,368,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ja3097515,NaN,NaN,NaN,Cu,I,P,V,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d1cy01866c,Peoples R China,Jiangxi Normal Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2021-11-19,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1cy01866c,NaN,NaN,NaN,C,I,N,O,S,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.molliq.2020.114815,Peoples R China,Shanxi Univ,JOURNAL OF MOLECULAR LIQUIDS,6.633,2021-02-26,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.molliq.2020.114815,NaN,NaN,NaN,Au,B,Fe,O,P,Ti,None,None,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1039/c9ta03825f,Peoples R China,Jiangsu Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-07-24,63,NaN,NaN,NaN,The optimized Fe-Co bimetal sulfide nanoclusters/carbon composite exhibits an overpotential of only 247 mV to deliver a current density of 10 mA cm(-2) and a low Tafel slope of 35 mV dec(-1),No pH key word.10.1039/c9ta03825f,NaN,NaN,NaN,C,Fe,S,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.ijbiomac.2019.03.071,India,Deemed Be Univ,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,8.025,2019-06-21,50,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijbiomac.2019.03.071,NaN,NaN,NaN,C,Cl,N,O,P,S,None,None,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1088/1757-899X/509/1/012064,Indonesia,Politekn Negeri Bandung,NaN,0.0,2019-06-25,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1088/1757-899X/509/1/012064,NaN,NaN,NaN,C,Ni,O,S,Sn,Y,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c8nr02091d,South Korea,Inst for Basic Sci Korea,NANOSCALE,8.307,2018-12-28,21,87.3,NaN,NaN,Herein we report the synthesis of a facet-controlled hollow Rh3Pb2S2 nanocage as a new catalytic material and its excellent activity (overpotential: 87.3 mV at 10 mA cm(-2)) and robustness toward HER under harsh acidic conditions.,"Normal,only acid.",1,0,0,Pb,Rh,S,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acscatal.1c04589,Germany,Tech Univ Darmstadt,ACS CATALYSIS,13.7,2022-01-21,4,NaN,310.0,NaN,"Thus, the alpha-Ni(OH)(2) thin films exhibit an overpotential of 310 mV (at j = 10 mA cm(-2)) with a Tafel slope of 42.6 mV dec(-1) in 1.0 M KOH, which is much better than that for a commercial RuO2/Ti electrode","Normal,only alkaline.",0,0,0,Ni,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1021/acscatal.1c04589,Germany,Tech Univ Darmstadt,ACS CATALYSIS,13.7,2022-01-21,4,NaN,NaN,NaN,"The active component at the applied electrode potential of 10 mA cm(-2) is characterized to be gamma-(NiO0.63)-O-2-O-.-O-63(OH)(1.)(37) showing an ""apparent oxidation state"" of +2.63 for the Ni",No pH key word.10.1021/acscatal.1c04589,NaN,NaN,NaN,Ni,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.ultsonch.2019.104716,South Africa,CSIR,ULTRASONICS SONOCHEMISTRY,9.336,2019-10-16,36,NaN,60.0,NaN,"The exfoliated NiFe LDH/CB nanosheets display significantly higher OER activity than their corresponding bulk NiFe LDH/CB in an alkaline solution, with an overpotential of 220 mV at a current density of 10 mA cm(-2), which is 60 mV lower than the 280 mV of the bulk NiFe LDH/CB","Normal,only alkaline.",1,1,0,B,C,Fe,Ni,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ultsonch.2019.104716,South Africa,CSIR,ULTRASONICS SONOCHEMISTRY,9.336,2019-10-16,36,NaN,NaN,NaN,"Besides the improved activity, the exfoliated NiFe LDH/CB has shown a high stability with nearly a constant potential through 12h electrolysis at a current density of 10 mA cm(-2)",No pH key word.10.1016/j.ultsonch.2019.104716,NaN,NaN,NaN,B,C,Fe,Ni,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s12633-020-00738-1,Brazil,Univ Estadual Paulista,SILICON,2.941,2020-10-15,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s12633-020-00738-1,NaN,NaN,NaN,Si,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.seppur.2022.120977,Peoples R China,Cent South Univ,SEPARATION AND PURIFICATION TECHNOLOGY,9.136,2022-05-26,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.seppur.2022.120977,NaN,NaN,NaN,Na,O,S,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.electacta.2013.08.174,Peoples R China,Changchun Univ Sci & Technol,ELECTROCHIMICA ACTA,7.336,2014-02-12,95,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.electacta.2013.08.174,NaN,NaN,NaN,C,F,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.seppur.2022.121461,Peoples R China,Nanjing Univ Sci & Technol,SEPARATION AND PURIFICATION TECHNOLOGY,9.136,2022-07-25,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.seppur.2022.121461,NaN,NaN,NaN,O,P,S,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.chemosphere.2019.125444,Taiwan,Natl Chung Hsing Univ,CHEMOSPHERE,8.943,2020-03-10,32,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2019.125444,NaN,NaN,NaN,B,C,Co,Fe,N,O,P,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1021/acs.est.1c05980,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.est.1c05980,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/00958972.2016.1188924,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1080/00958972.2016.1188924,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cctc.201402437,Peoples R China,Zhejiang Univ,CHEMCATCHEM,5.497,2014-12-03,85,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cctc.201402437,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.11.170,Peoples R China,Henan Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2020-03-02,8,NaN,NaN,NaN,"RHE), an overpotential of 260 mV at the current density of 10 mA cm(-2), and a low Tafel slope of 83 mV dec(-1)",No pH key word.10.1016/j.ijhydene.2019.11.170,NaN,NaN,NaN,Co,S,None,None,None,None,None,None,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,10.1016/j.apsusc.2021.150440,Peoples R China,Qingdao Univ Sci & Technol,APPLIED SURFACE SCIENCE,7.392,2021-07-28,8,NaN,NaN,NaN,"What's more, the water-alkali electrolyzer using NiFeOOH/NiFe/Ni as the anode and Ni/NM as the cathode can deliver 10 mA cm-2 at 1.52 V and steadily operate at 500 mA cm-2 for 100 h, suggesting the strategy given by this work is a promising pathway to achieve non-noble electrocatalysts for industrial water splitting at large current.",No pH key word.10.1016/j.apsusc.2021.150440,NaN,NaN,NaN,Fe,Ni,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1038/s41467-021-27372-8,Peoples R China,Xiamen Univ,NATURE COMMUNICATIONS,17.694,2021-12-18,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1038/s41467-021-27372-8,NaN,NaN,NaN,Cu,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.fuproc.2016.08.023,Peoples R China,South China Univ Technol,FUEL PROCESSING TECHNOLOGY,8.129,2016-11-09,30,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuproc.2016.08.023,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1515/ijcre-2013-0134,Argentina,UNSL,INTERNATIONAL JOURNAL OF CHEMICAL REACTOR ENGINEERING,1.636,2014-12-03,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1515/ijcre-2013-0134,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ensm.2021.09.011,Peoples R China,Chengdu Univ Technol,ENERGY STORAGE MATERIALS,20.831,2021-10-14,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ensm.2021.09.011,NaN,NaN,NaN,La,Li,Mn,O,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cjche.2021.01.003,Peoples R China,Harbin Inst Technol,CHINESE JOURNAL OF CHEMICAL ENGINEERING,3.898,2022-05-08,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cjche.2021.01.003,NaN,NaN,NaN,C,O,P,Pd,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jhazmat.2008.03.042,India,Indian Inst Chem Technol,JOURNAL OF HAZARDOUS MATERIALS,14.224,2008-12-30,63,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jhazmat.2008.03.042,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jphotochem.2019.04.048,South Africa,Rhodes Univ,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,5.141,2019-06-25,30,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jphotochem.2019.04.048,NaN,NaN,NaN,Co,Fe,O,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,10.3389/fchem.2018.00580,Peoples R China,Wuhan Univ,FRONTIERS IN CHEMISTRY,5.545,2018-11-29,5,NaN,NaN,NaN,"Due to these favorable properties, low overpotential of 281 mV at 10 mA cm(-2) and Tafel slope of 69 mV dec(-1) were achieved in resultant Co2P/C catalyst",No pH key word.10.3389/fchem.2018.00580,NaN,NaN,NaN,C,Co,O,P,Ru,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/chem.201702561,India,Indian Inst Chem Technol,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2017-11-19,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/chem.201702561,NaN,NaN,NaN,Co,N,O,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1080/00958972.2016.1175001,NY 12180 USA,Rensselaer Polytech Inst,JOURNAL OF COORDINATION CHEMISTRY,1.869,2016-09-20,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1080/00958972.2016.1175001,NaN,NaN,NaN,Co,I,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d0ra10681j,Taiwan,Tunghai Univ,RSC ADVANCES,4.036,2021-03-02,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0ra10681j,NaN,NaN,NaN,Cu,F,O,Ti,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2022.03.2270360-3199,Peoples R China,Tianjin Univ Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2022-06-20,0,NaN,118.0,NaN,"Compared with pristine ML-Nb4C3Tx catalyst, the as prepared electrocatalyst presents remarkable catalytic activity for HER with lower overpotential of 118 mV@10 mA/cm(2) and a Tafel slope of 104 mV dec(-1) in 1.0 M KOH solution","Normal,only alkaline.",1,0,0,C,F,Nb,S,None,None,None,None,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.6060/tcct.20186102.5623,Russia,Natl Res Tomsk State Univ,IZVESTIYA VYSSHIKH UCHEBNYKH ZAVEDENII KHIMIYA I KHIMICHESKAYA TEKHNOLOGIYA,0.08,2018-07-03,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.6060/tcct.20186102.5623,NaN,NaN,NaN,N,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.psep.2021.06.044,Portugal,Univ Coimbra,PROCESS SAFETY AND ENVIRONMENTAL PROTECTION,7.926,2021-08-15,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.psep.2021.06.044,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d1ee01271a,FL 32826 USA,Univ Cent Florida,ENERGY & ENVIRONMENTAL SCIENCE,39.714,2021-08-21,6,NaN,NaN,NaN,ZABs with the Cu-CoFS catalyst delivered excellent charge/discharge cycling performance with an extremely low voltage gap of 0.5 V at a current density of 10 mA cm(-2) and successively 0.93 V at a high current density of 100 mA cm(-2) and afforded an outstanding peak power density of 255 mW cm(-2).,No pH key word.10.1039/d1ee01271a,NaN,NaN,NaN,Co,Cu,F,S,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/cssc.201801805,Peoples R China,Tianjin Univ Technol,CHEMSUSCHEM,9.14,2018-12-28,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cssc.201801805,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1016/j.catcom.2017.09.003,Peoples R China,Shanghai Jiao Tong Univ,CATALYSIS COMMUNICATIONS,3.51,2018-12-28,57,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.catcom.2017.09.003,NaN,NaN,NaN,Co,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1039/d0cc01215g,Peoples R China,Zhejiang Sci Tech Univ,CHEMICAL COMMUNICATIONS,6.065,2020-05-01,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0cc01215g,NaN,NaN,NaN,Al,F,Ni,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcatb.2004.07.002,Spain,Univ Granada,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2004-12-30,98,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2004.07.002,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.inoche.2016.04.014,Peoples R China,NE Normal Univ,INORGANIC CHEMISTRY COMMUNICATIONS,3.428,2016-07-01,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.inoche.2016.04.014,NaN,NaN,NaN,S,None,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ta10500j,Peoples R China,Univ Sci & Technol China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-12-25,28,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9ta10500j,NaN,NaN,NaN,B,C,N,Ni,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s10854-022-08041-y,Peoples R China,Army Engn Univ PLA,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,2.779,2022-04-29,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10854-022-08041-y,NaN,NaN,NaN,Ag,Cd,Co,S,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1039/b908223a,Peoples R China,Liaoning Normal Univ,JOURNAL OF MATERIALS CHEMISTRY,6.626,2009-01-01,90,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/b908223a,NaN,NaN,NaN,C,N,P,V,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/slct.202000026,India,Natl Inst Technol,CHEMISTRYSELECT,2.307,2020-03-31,22,NaN,149.0,NaN,"Cu2S-Ni3S2/NF demonstrates prominent electrocatalytic activity and persistent stability (>25 h) in alkaline solution (1 M KOH), requiring the overpotential of -149 mV and 329 mV to drive the catalytic current density of 10 mA cm(-2) for the HER and OER, respectively","Normal,only alkaline.",1,1,1,None,None,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1002/slct.202000026,India,Natl Inst Technol,CHEMISTRYSELECT,2.307,2020-03-31,22,NaN,NaN,NaN,"Furthermore, overall-water splitting in symmetrical configurations required the cell-voltage of 1.77 V to deliver 10 mA cm(-2), complimented with an ultra-long term stability for 100 h",No pH key word.10.1002/slct.202000026,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1021/jp410646u,NC 27599 USA,Univ N Carolina,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2014-05-11,30,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jp410646u,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
