,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Final_FE,Product_Type,Product_Type_Global_Multi,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel
0,10.1016/j.jcou.2019.09.018,Poland,Cracow Univ Technol,JOURNAL OF CO2 UTILIZATION,8.321,2020-02-06,28,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcou.2019.09.018,NaN,NaN,NaN,Cr,Si,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,10.1142/S1793604720510194,Peoples R China,Wuhan Univ Technol,FUNCTIONAL MATERIALS LETTERS,1.49,2020-09-07,2,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1142/S1793604720510194,NaN,NaN,NaN,C,Co,Ru,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.energyfuels.5b01987,CA 92521 USA,Univ Calif Riverside,ENERGY & FUELS,4.654,2016-02-24,8,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.energyfuels.5b01987,NaN,NaN,NaN,C,N,O,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cnma.201700043,Singapore,ASTAR,CHEMNANOMAT,3.82,2017-06-01,22,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cnma.201700043,NaN,NaN,NaN,Mn,O,Zn,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/solr.201900461,Japan,Tokyo Inst Technol,SOLAR RRL,9.173,2020-09-03,9,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/solr.201900461,NaN,NaN,NaN,C,N,O,Ru,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1007/s10562-010-0482-1,Peoples R China,Jiangnan Univ,CATALYSIS LETTERS,2.936,2011-04-01,101,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10562-010-0482-1,NaN,NaN,NaN,B,C,Na,Nb,O,V,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s11090-014-9535-3,Peoples R China,Shanghai Jiao Tong Univ,PLASMA CHEMISTRY AND PLASMA PROCESSING,3.337,2014-07-01,31,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s11090-014-9535-3,NaN,NaN,NaN,Cs,N,O,V,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.apcatb.2010.01.016,Singapore,"62 Nanyang Dr,N1-2-B1-18",APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2010-04-06,104,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2010.01.016,NaN,NaN,NaN,C,Ni,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.201500883,Germany,Univ Ulm,CHEMSUSCHEM,9.14,2015-12-25,8,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cssc.201500883,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c4cy00130c,France,CEA Saclay,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2014-01-01,130,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c4cy00130c,NaN,NaN,NaN,C,O,P,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsnano.9b08835,Peoples R China,Beihang Univ,ACS NANO,18.027,2020-02-14,107,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acsnano.9b08835,NaN,NaN,NaN,C,N,Sc,Y,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3155/1047-3289.59.1.18,WV 26505 USA,W Virginia Univ,JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION,2.636,2009-01-01,9,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.3155/1047-3289.59.1.18,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal11070829,Peoples R China,North China Elect Power Univ,CATALYSTS,4.501,2021-07-29,1,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.3390/catal11070829,NaN,NaN,NaN,In,O,Ta,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.2109/jcersj2.18079,Japan,Kyushu Inst Technol,JOURNAL OF THE CERAMIC SOCIETY OF JAPAN,1.217,2018-12-28,2,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.2109/jcersj2.18079,NaN,NaN,NaN,Bi,O,Sn,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1002/cctc.201600635,Peoples R China,Nankai Univ,CHEMCATCHEM,5.497,2016-10-06,41,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cctc.201600635,NaN,NaN,NaN,B,F,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2021.138028,Germany,Tech Univ Darmstadt,ELECTROCHIMICA ACTA,7.336,2021-05-06,4,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.electacta.2021.138028,NaN,NaN,NaN,C,Mn,N,O,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1002/admi.202100695,Peoples R China,Nanjing Tech Univ,ADVANCED MATERIALS INTERFACES,6.389,2021-08-09,2,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/admi.202100695,NaN,NaN,NaN,C,N,O,S,Ti,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2007.03.009,Spain,Univ Alicante,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2007-08-29,75,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2007.03.009,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jclepro.2018.11.086,Peoples R China,Dalian Polytech Univ,JOURNAL OF CLEANER PRODUCTION,11.072,2019-02-13,13,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jclepro.2018.11.086,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1016/j.cattod.2012.06.002,France,Univ Sci & Technol Lille,CATALYSIS TODAY,6.562,2013-03-13,67,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cattod.2012.06.002,NaN,NaN,NaN,C,Fe,Ni,O,None,None,None,None,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,10.1021/acsnano.1c03293,Australia,UNSW Sydney,ACS NANO,18.027,2021-08-20,18,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acsnano.1c03293,NaN,NaN,NaN,C,Fe,N,Ni,O,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9nr01936g,Peoples R China,Changshu Inst Technol,NANOSCALE,8.307,2019-06-27,7,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c9nr01936g,NaN,NaN,NaN,C,Cu,O,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2ta02243e,India,Indian Inst Sci Educ & Res Bhopal,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2022-06-18,1,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d2ta02243e,NaN,NaN,NaN,C,O,P,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcat.2018.11.001,KY 40390 USA,Asbury Univ,JOURNAL OF CATALYSIS,8.047,2019-03-22,48,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcat.2018.11.001,NaN,NaN,NaN,Cs,Rb,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.organomet.8b00649,Canada,Univ British Columbia,ORGANOMETALLICS,3.837,2019-04-18,9,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.organomet.8b00649,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jclepro.2020.121786,WY 82071 USA,Univ Wyoming,JOURNAL OF CLEANER PRODUCTION,11.072,2020-08-06,8,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jclepro.2020.121786,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.scib.2021.02.025,Peoples R China,Southeast Univ,SCIENCE BULLETIN,20.577,2021-06-14,6,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.scib.2021.02.025,NaN,NaN,NaN,B,C,N,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1002/chem.201002907,Spain,Univ Jaume 1,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2011-03-01,133,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/chem.201002907,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/anie.202007717,Germany,Heidelberg Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2020-09-10,10,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/anie.202007717,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1cy00843a,Peoples R China,Chinese Acad Sci,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2021-08-17,2,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d1cy00843a,NaN,NaN,NaN,C,Cu,In,O,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1002/cssc.201301116,Austria,Johannes Kepler Univ Linz JKU,CHEMSUSCHEM,9.14,2014-05-01,22,30.0,None,0,Faradaic efficiencies of more than 30% have been determined for the electrocatalytic production of CO,"Normal, FE value found.",0,0,0,B,C,I,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cctc.201700508,Japan,Osaka Univ,CHEMCATCHEM,5.497,2017-06-21,37,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cctc.201700508,NaN,NaN,NaN,C,F,O,P,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/la301684h,Taiwan,Chang Gung Univ,LANGMUIR,4.331,2012-06-03,81,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/la301684h,NaN,NaN,NaN,Cu,O,Ti,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2020.146751,South Korea,Yeungnam Univ,APPLIED SURFACE SCIENCE,7.392,2020-09-22,23,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apsusc.2020.146751,NaN,NaN,NaN,Ag,Mo,S,None,None,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,10.1166/jcp.2009.1065,Peoples R China,Dalian Jiaotong Univ,NaN,0.0,2009-01-01,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1166/jcp.2009.1065,NaN,NaN,NaN,Mg,O,Pt,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2010.09.045,Thailand,King Mongkuts Univ Technol Thonburi,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2010-12-01,24,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2010.09.045,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1945-7111/ac51f7,Peoples R China,Chinese Acad Sci,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2022-02-27,1,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1149/1945-7111/ac51f7,NaN,NaN,NaN,C,Cu,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.inorgchem.1c00287,NaN,NaN,Inorganic chemistry,5.436,2021-05-18,1,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.inorgchem.1c00287,NaN,NaN,NaN,Cs,Cu,N,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcou.2016.11.009,Iran,Isfahan Univ Technol,JOURNAL OF CO2 UTILIZATION,8.321,2018-12-28,14,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcou.2016.11.009,NaN,NaN,NaN,C,Cl,I,N,O,Ru,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.201903558,Peoples R China,Xiamen Univ,CHEMSUSCHEM,9.14,2020-04-07,16,93.0,CO,0,"High faradaic efficiency (>90 %) and large partial current density for CO with excellent durability are observed in a wide potential window, with a maximum value of 93 % at -0.9 V versus reversible hydrogen electrode.","Normal, FE value found.",0,1,0,Ag,C,O,None,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.jclepro.2016.07.099,Thailand,Kasetsart Univ,JOURNAL OF CLEANER PRODUCTION,11.072,2017-01-20,32,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jclepro.2016.07.099,NaN,NaN,NaN,Cu,Pd,Zn,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1007/s10450-019-00113-6,Japan,Natl Inst Adv Ind Sci & Technol,ADSORPTION-JOURNAL OF THE INTERNATIONAL ADSORPTION SOCIETY,2.964,2019-08-19,3,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10450-019-00113-6,NaN,NaN,NaN,K,None,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,10.1016/j.apcatb.2016.06.057,Hungary,MTA SZTE React Kinet & Surface Chem Res Grp,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2016-12-15,79,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2016.06.057,NaN,NaN,NaN,Au,C,O,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2017.05.058,Peoples R China,Northwest Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2017-07-24,11,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2017.05.058,NaN,NaN,NaN,Al,C,La,Mg,Ni,O,Zr,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/advs.201900678,Australia,Univ New South Wales,ADVANCED SCIENCE,17.521,2019-07-17,63,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/advs.201900678,NaN,NaN,NaN,C,O,Sn,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,10.3390/nano9050728,Russia,Lomonosov Moscow State Univ,NANOMATERIALS,5.719,2019-08-16,22,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.3390/nano9050728,NaN,NaN,NaN,Au,C,N,O,Pd,Sn,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1007/s40820-022-00913-6,Peoples R China,Peking Univ,NANO-MICRO LETTERS,23.655,2022-08-26,1,84.0,None,0,Excellent performance is achieved with 84% Faradaic efficiency (FE) and 11 mA cm(-2)J(HCOOH) at a low potential of - 0.4 V versus RHE,"Normal, FE value found.",0,0,0,C,In,O,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s40820-022-00913-6,Peoples R China,Peking Univ,NANO-MICRO LETTERS,23.655,2022-08-26,1,90.0,None,0,"At the current density of 100 mA cm(-2), the applied potential remained stable for more than 120 h with the FE above 90%","Normal, FE value found.",0,0,0,C,In,O,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202001896,Peoples R China,Nankai Univ,SMALL,15.153,2020-05-27,41,95.0,CO,0,"The Co-Tpy-C catalyst exhibits excellent activity for the electrochemical CO2 reduction reaction in aqueous electrolyte, with CO faradaic efficiency (FE) of over 95% from -0.7 to -1.0 V (vs RHE)","Normal, FE value found.",0,0,0,C,Co,O,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202001896,Peoples R China,Nankai Univ,SMALL,15.153,2020-05-27,41,90.1,CO,0,"When simulated flue gas with 15% of CO2 is used as the source of CO2, CO FE is kept at 90.1% at -0.5 V versus RHE","Normal, FE value found.",0,1,0,C,Co,O,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202001896,Peoples R China,Nankai Univ,SMALL,15.153,2020-05-27,41,90.0,CO,0,"During gas phase flow electrolysis using simulated flue gas, the CO partial current density is further increased to 86.4 mA cm(-2) and CO FE reached >90% at the cell voltage of 3.4 V","Normal, FE value found.",0,0,0,C,Co,O,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.202100275,Peoples R China,Chinese Acad Sci,CHEMSUSCHEM,9.14,2021-04-03,0,90.0,HCOOH,0,"The optimized electrode shows a high faradaic efficiency of 90 % for HCOOH obtained by ERC at -2.0 V (vs.SCE), which surpasses most reported Cu electrodes","Normal, FE value found.",0,0,0,C,Cu,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1002/adsc.201400137,Japan,Tokyo Inst Technol,ADVANCED SYNTHESIS & CATALYSIS,5.981,2014-09-17,22,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/adsc.201400137,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/es903774j,India,Inst Minerals & Mat Technol CSIR,ENVIRONMENTAL SCIENCE & TECHNOLOGY,11.357,2010-06-01,74,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/es903774j,NaN,NaN,NaN,N,S,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,10.1016/S0926-3373(01)00322-8,Taiwan,Natl Taiwan Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2002-04-08,478,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/S0926-3373(01)00322-8,NaN,NaN,NaN,C,Cu,O,Ti,U,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
