,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Final_FE,Product_Type,Product_Type_Global_Multi,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel
0,10.1039/c8ta12334a,TX 75083 USA,Univ Texas Dallas,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-08-08,21,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c8ta12334a,NaN,NaN,NaN,Au,Cr,S,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10562-009-0219-1,Norway,Norwegian Univ Sci & Technol NTNU,CATALYSIS LETTERS,2.936,2010-01-01,29,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10562-009-0219-1,NaN,NaN,NaN,Ni,Pd,Pt,Rh,Ru,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1080/00986445.2019.1631815,Jordan,Univ Jordan,CHEMICAL ENGINEERING COMMUNICATIONS,2.586,2019-09-20,3,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1080/00986445.2019.1631815,NaN,NaN,NaN,Al,C,Cu,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1021/jp4007729,Japan,Tokyo Inst Technol,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2013-07-10,67,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/jp4007729,NaN,NaN,NaN,C,Cu,I,O,Pt,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.9b01561,Peoples R China,Chinese Acad Sci,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2019-10-04,9,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acssuschemeng.9b01561,NaN,NaN,NaN,C,Cu,Fe,O,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2022.153761,Peoples R China,Shandong Univ,APPLIED SURFACE SCIENCE,7.392,2022-06-26,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apsusc.2022.153761,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.chempr.2019.10.023,Peoples R China,Kunming Univ Sci & Technol,CHEM,25.832,2020-03-05,51,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.chempr.2019.10.023,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.catcom.2004.09.014,Japan,Tohoku Univ,CATALYSIS COMMUNICATIONS,3.51,2004-12-01,24,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.catcom.2004.09.014,NaN,NaN,NaN,Co,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2018.04.159,Italy,Univ Palermo,ELECTROCHIMICA ACTA,7.336,2018-12-28,34,NaN,None,0,The selection of proper values of both current density and CO2 pressure allowed to achieve quite high values of faradaic efficiencies,No FE.value found10.1016/j.electacta.2018.04.159,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1252/kakoronbunshu.35.618,Japan,Kansai Elect Power Co Inc,KAGAKU KOGAKU RONBUNSHU,0.338,2009-11-01,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1252/kakoronbunshu.35.618,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.arabjc.2020.04.012,Malaysia,Univ Teknol Petronas,ARABIAN JOURNAL OF CHEMISTRY,6.212,2020-06-23,8,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.arabjc.2020.04.012,NaN,NaN,NaN,Al,C,Ce,La,Ni,O,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jp509967m,South Korea,Korea Inst Sci & Technol,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2015-01-15,64,95.0,CO,0,"To be more specific, the Au islands were prepared by oxygen plasma treatment on the Au foil to increase the current density for the selective production of carbon monoxide with over 95% of faradaic efficiency","Normal, FE value found.",0,0,0,Au,C,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1021/jp509967m,South Korea,Korea Inst Sci & Technol,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2015-01-15,64,NaN,None,0,"Faradaic efficiency, production rate, and the onset potential for CO2 reduction were significantly improved by the expanded surface area compared with a polycrystalline Au electrode",No FE.value found10.1021/jp509967m,NaN,NaN,NaN,Au,C,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1021/ic401031j,Switzerland,Ecole Polytech Fed Lausanne,INORGANIC CHEMISTRY,5.436,2013-10-07,38,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ic401031j,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1007/s11224-020-01621-w,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s11224-020-01621-w,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S1872-2067(17)62877-8,Peoples R China,Sun Yat Sen Univ,CHINESE JOURNAL OF CATALYSIS,12.92,2017-09-11,7,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/S1872-2067(17)62877-8,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adma.202109426,India,Jawaharlal Nehru Ctr Adv Sci Res,ADVANCED MATERIALS,32.086,2022-04-20,4,77.26,Init,1,"Among them, CuGa2 selectively converts CO2 to methanol with remarkable Faradaic efficiency of 77.26% at an extremely low potential of -0.3 V vs RHE","Normal, FE value found.",0,0,0,C,Cu,Ga,O,None,None,None,None,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s11356-016-8151-6,Thailand,Kasetsart Univ,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,5.19,2017-04-04,11,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s11356-016-8151-6,NaN,NaN,NaN,C,Ce,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s10800-019-01396-x,South Korea,Seoul Natl Univ,JOURNAL OF APPLIED ELECTROCHEMISTRY,2.925,2020-04-20,5,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10800-019-01396-x,NaN,NaN,NaN,C,Cu,N,O,Pd,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1021/jacs.0c06420,Peoples R China,Chinese Acad Sci,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2020-08-31,108,83.2,C2H4,0,A high ethylene Faradaic efficiency of 83.2% is achieved,"Normal, FE value found.",0,0,0,C,Cu,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/cm0616681,TX 78712 USA,Univ Texas,CHEMISTRY OF MATERIALS,10.508,2006-12-26,26,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/cm0616681,NaN,NaN,NaN,N,None,None,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.201700358,Switzerland,Paul Scherrer Inst,CHEMSUSCHEM,9.14,2017-06-22,28,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cssc.201700358,NaN,NaN,NaN,Ni,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.est.7b00136,Peoples R China,Xi An Jiao Tong Univ,ENVIRONMENTAL SCIENCE & TECHNOLOGY,11.357,2017-06-06,114,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.est.7b00136,NaN,NaN,NaN,Cs,Mn,O,V,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c2cp24036j,Japan,Univ Tokyo,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2012-03-21,27,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c2cp24036j,NaN,NaN,NaN,C,N,O,Rh,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2ta01727j,Peoples R China,Tianjin Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2022-08-09,0,93.66,None,0,"In particular, the SU-101 nanorods (NRs) achieved a high HCOO- Faraday efficiency (FE) up to 93.66% at -1.10 V vs","Normal, FE value found.",0,0,0,Bi,C,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2ta01727j,Peoples R China,Tianjin Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2022-08-09,0,87.51,None,0,"Significantly, the FE of HCOO- could be maintained over 87.51% during 10 hours of continuous electrolysis without significant deterioration","Normal, FE value found.",0,0,0,Bi,C,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10562-009-0076-y,Taiwan,Natl Dong Hwa Univ,CATALYSIS LETTERS,2.936,2009-09-01,115,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10562-009-0076-y,NaN,NaN,NaN,C,O,Ti,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2021.132967,Greece,Univ Patras,CHEMICAL ENGINEERING JOURNAL,16.744,2021-12-03,1,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2021.132967,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6ta04801c,Peoples R China,Dalian Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2016-01-01,114,5.0,None,0,This epitaxially-grown SURMOF exhibits an extremely high faradaic efficiency of 93 +/- 5% when operated as an electrocatalyst for the reduction of CO2 to CO,"Normal, FE value found.",1,0,0,C,F,O,S,U,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2015.05.041,Peoples R China,18 Fuxue Rd,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2015-12-01,102,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2015.05.041,NaN,NaN,NaN,Au,C,Cd,O,S,Ti,None,None,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.2166/wst.2017.301,Peoples R China,Dalian Univ Technol,WATER SCIENCE AND TECHNOLOGY,2.43,2017-10-01,7,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.2166/wst.2017.301,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/09593330902806624,Pakistan,Quaid I Azam Univ,ENVIRONMENTAL TECHNOLOGY,3.475,2009-01-01,3,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1080/09593330902806624,NaN,NaN,NaN,C,Co,Mn,O,Ru,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jssc.2015.04.010,Peoples R China,Hangzhou Dianzi Univ,JOURNAL OF SOLID STATE CHEMISTRY,3.656,2015-07-02,17,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jssc.2015.04.010,NaN,NaN,NaN,Al,Cu,Mg,Ni,Zn,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.3390/en14102840,Peoples R China,Wuhan Inst Technol,ENERGIES,3.252,2021-06-23,3,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.3390/en14102840,NaN,NaN,NaN,Ag,C,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1002/anie.202104114,Netherlands,Univ Utrecht,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2021-06-19,37,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/anie.202104114,NaN,NaN,NaN,C,Cu,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpcc.9b06475,Japan,Waseda Univ,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2019-11-18,7,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.jpcc.9b06475,NaN,NaN,NaN,Ba,La,Mn,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ja508192y,NJ 08544 USA,Princeton Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2014-11-19,229,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ja508192y,NaN,NaN,NaN,C,Mn,O,Re,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.inorgchem.9b01060,Canada,SFU,INORGANIC CHEMISTRY,5.436,2019-09-12,15,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.inorgchem.9b01060,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jinorgbio.2013.12.014,Peoples R China,Jiangsu Univ,JOURNAL OF INORGANIC BIOCHEMISTRY,4.336,2014-07-23,48,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jinorgbio.2013.12.014,NaN,NaN,NaN,C,Cl,Co,I,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,10.1021/acscatal.1c05043,NY 11973 USA,Brookhaven Natl Lab,ACS CATALYSIS,13.7,2022-03-01,1,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acscatal.1c05043,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jhazmat.2019.03.028,Peoples R China,Dalian Univ Technol,JOURNAL OF HAZARDOUS MATERIALS,14.224,2019-07-16,15,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jhazmat.2019.03.028,NaN,NaN,NaN,C,Cd,I,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2018.03.111,Russia,Nikolaev Inst Inorgan Chem SB RAS,ELECTROCHIMICA ACTA,7.336,2018-12-28,17,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.electacta.2018.03.111,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,10.1016/j.enconman.2021.114233,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.enconman.2021.114233,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpcc.8b12264,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.jpcc.8b12264,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/anie.202116706,Peoples R China,Huazhong Univ Sci & Technol,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2022-04-13,0,68.9,None,0,This self-adaptive dual-optimization endowed our catalysts with an excellent C2+ Faradaic efficiency of 68.9 %,"Normal, FE value found.",0,0,0,Ag,Cu,I,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1149/1.3493680,CA 90095 USA,Univ Calif Los Angeles,NaN,0.0,2010-01-01,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1149/1.3493680,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpclett.5b01827,CO 80309 USA,Univ Colorado,JOURNAL OF PHYSICAL CHEMISTRY LETTERS,6.888,2015-12-17,52,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.jpclett.5b01827,NaN,NaN,NaN,C,O,Pd,Pt,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsenergylett.8b00474,Peoples R China,Chinese Acad Sci,ACS ENERGY LETTERS,23.991,2018-12-28,60,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acsenergylett.8b00474,NaN,NaN,NaN,C,Fe,O,None,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.chemosphere.2021.131228,Peoples R China,Hunan Univ,CHEMOSPHERE,8.943,2021-09-09,6,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.chemosphere.2021.131228,NaN,NaN,NaN,Au,Bi,C,O,None,None,None,None,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1021/acsenergylett.9b01688,IL 61801 USA,Univ Illinois,ACS ENERGY LETTERS,23.991,2019-10-04,26,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acsenergylett.9b01688,NaN,NaN,NaN,Au,C,O,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.0c00412,Australia,Univ Queensland,ACS APPLIED MATERIALS & INTERFACES,10.383,2020-06-16,24,81.0,HCOOH,0,"A Sn electrodeposition time of 120 s led to a cathode with a formate Faradaic efficiency of around 81% at -1.1 V vs reversible hydrogen electrode (RHE), which was more than 37% higher than those of the Sn foil and the sample treated for 684 s","Normal, FE value found.",0,1,0,C,Cu,O,Sn,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.3866/PKU.WHXB201905086,Peoples R China,Northwest Normal Univ,ACTA PHYSICO-CHIMICA SINICA,6.253,2019-12-18,28,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.3866/PKU.WHXB201905086,NaN,NaN,NaN,C,Cu,N,O,P,Si,Ti,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.3390/catal9060525,Peoples R China,Chinese Acad Sci,CATALYSTS,4.501,2019-07-17,7,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.3390/catal9060525,NaN,NaN,NaN,C,N,O,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2012.09.132,Colombia,Univ Nacl Colombia,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2012-12-01,55,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2012.09.132,NaN,NaN,NaN,C,Ce,Co,Ni,O,Pr,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
